id	db	name	hard_NO_EXCEPTION	soft_NO_EXCEPTION	hard_allow_glycosyl	soft_allow_glycosyl	hard_allow_nucleotide	soft_allow_nucleotide	hard_allow_methyl	soft_allow_methyl	hard_allow_lipid	soft_allow_lipid
HMMsoil129138	FOAM	E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-]; IRAK3; interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil129165	FOAM	dnaG; DNA primase [EC:2.7.7.101]	True	False	False	False	False	False	False	False	False	False
HMMsoil129329	FOAM	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	True	False	False	False	False	False	False	False	False	False
HMMsoil129357	FOAM	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil129452	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil129457	FOAM	hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil129494	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil12982	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil129864	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil130001	FOAM	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil130038	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13017	FOAM	PRI1; DNA primase small subunit [EC:2.7.7.102]	True	False	False	False	False	False	False	False	False	False
HMMsoil130210	FOAM	E4.6.1.2; guanylate cyclase, other [EC:4.6.1.2]; GUCY2C; heat-stable enterotoxin receptor [EC:4.6.1.2]; GUCY2D_E; guanylate cyclase 2D/E [EC:4.6.1.2]; ANPRA, NPR1; atrial natriuretic peptide receptor A [EC:4.6.1.2]; ANPRB, NPR2; atrial natriuretic peptide receptor B [EC:4.6.1.2]	True	False	False	False	False	False	False	False	False	False
HMMsoil130216	FOAM	BAK1; brassinosteroid insensitive 1-associated receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]; SERK4, BKK1; somatic embryogenesis receptor kinase 4 [EC:2.7.10.1] [EC:2.7.11.1]; SERK1; somatic embryogenesis receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil130462	FOAM	SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil130463	FOAM	DHX15, PRP43; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil130658	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil130686	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil130760	FOAM	polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil130771	FOAM	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	True	False	False	False	False	False	False	False	False	False
HMMsoil130803	FOAM	speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]	True	False	False	False	False	False	False	False	False	False
HMMsoil130868	FOAM	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	True	False	False	False	False	False	False	False	False	False
HMMsoil130946	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil130972	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil131087	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False	False	False	False	False	False
HMMsoil131094	FOAM	rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil131145	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil131307	FOAM	DDX18, HAS1; ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13149	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil131579	FOAM	BAK1; brassinosteroid insensitive 1-associated receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]; SERK4, BKK1; somatic embryogenesis receptor kinase 4 [EC:2.7.10.1] [EC:2.7.11.1]; SERK1; somatic embryogenesis receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil1321	FOAM	DDX6, RCK, DHH1; ATP-dependent RNA helicase DDX6/DHH1 [EC:3.6.4.13]; DDX39B, UAP56, SUB2; ATP-dependent RNA helicase UAP56/SUB2 [EC:3.6.4.13]; DDX20, GEMIN3; ATP-dependent RNA helicase DDX20 [EC:3.6.4.13]; DDX39; ATP-dependent RNA helicase DDX39 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13222	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil132285	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil132293	FOAM	nei; endonuclease VIII [EC:3.2.2.-] [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil132374	FOAM	DDX5, DBP2; ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil1324	FOAM	MOS; proto-oncogene serine/threonine-protein kinase mos [EC:2.7.11.1]; LIMK1; LIM domain kinase 1 [EC:2.7.11.1]; LIMK2; LIM domain kinase 2 [EC:2.7.11.1]; RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil13245	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil132511	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil13252	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil132536	FOAM	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil132587	FOAM	DHX35; ATP-dependent RNA helicase DDX35 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil132782	FOAM	FLVCR, SLC49A1_2; MFS transporter, FLVCR family, feline leukemia virus subgroup C receptor-related protein	True	False	False	False	False	False	False	False	False	False
HMMsoil132798	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil133074	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil133098	FOAM	RPB9, POLR2I; DNA-directed RNA polymerase II subunit RPB9	True	False	False	False	False	False	False	False	False	False
HMMsoil13320	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil133332	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil133346	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil133390	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]; dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil133513	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13353	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil133538	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil133617	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil133622	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil133739	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil134	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil134028	FOAM	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	True	False	False	False	False	False	False	False	False	False
HMMsoil134156	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil134388	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil134434	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil134461	FOAM	MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil134596	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]; AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False	False	False	False	False	False
HMMsoil1346	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13481	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False	False	False	False	False	False
HMMsoil13485	FOAM	bchR; bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]	True	False	False	False	False	False	False	False	False	False
HMMsoil135045	FOAM	rhlB; ATP-dependent RNA helicase RhlB [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil135201	FOAM	DHX38, PRP16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil135323	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil135441	FOAM	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil135619	FOAM	NOP1, FBL; rRNA 2'-O-methyltransferase fibrillarin [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil13566	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil135879	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13590	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False	False	False	False	False	False
HMMsoil135943	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil136002	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil136032	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil136207	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil136516	FOAM	rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil136569	FOAM	IRAK1; interleukin-1 receptor-associated kinase 1 [EC:2.7.11.1]; IRAK2; interleukin-1 receptor-associated kinase 2 [EC:2.7.11.1]; IRAK3; interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]; IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil136751	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil136753	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil137018	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil137035	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil137128	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False	False	False	False	False	False
HMMsoil137139	FOAM	holB; DNA polymerase III subunit delta' [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil137325	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil137399	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil137444	FOAM	DHX38, PRP16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16 [EC:3.6.4.13]; DHX8, PRP22; ATP-dependent RNA helicase DHX8/PRP22 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil137472	FOAM	SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil137476	FOAM	IFIH1, MDA5; interferon-induced helicase C domain-containing protein 1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13768	FOAM	BAK1; brassinosteroid insensitive 1-associated receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]; SERK4, BKK1; somatic embryogenesis receptor kinase 4 [EC:2.7.10.1] [EC:2.7.11.1]; SERK1; somatic embryogenesis receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil1377	FOAM	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil137719	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil137726	FOAM	DDX46, PRP5; ATP-dependent RNA helicase DDX46/PRP5 [EC:3.6.4.13]; DDX42, SF3B125; ATP-dependent RNA helicase DDX42 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil13795	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil13809	FOAM	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil13966	FOAM	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil14008	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil14028	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil14030	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil14042	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil14055	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil14070	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil14179	FOAM	msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11] [EC:1.8.4.12]; msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	True	False	False	False	False	False	False	False	False	False
HMMsoil14191	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil14278	FOAM	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil14280	FOAM	rhlB; ATP-dependent RNA helicase RhlB [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil14295	FOAM	SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil143	FOAM	DHX35; ATP-dependent RNA helicase DDX35 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil14309	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil14380	FOAM	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	True	False	False	False	False	False	False	False	False	False
HMMsoil14506	FOAM	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil14531	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False	False	False	False	False	False
HMMsoil14624	FOAM	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil14644	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False	False	False	False	False	False
HMMsoil14781	FOAM	RPC2, POLR3B; DNA-directed RNA polymerase III subunit RPC2 [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil14786	FOAM	SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil14800	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil14911	FOAM	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	True	False	False	False	False	False	False	False	False	False
HMMsoil14938	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil14980	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil15113	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil1513	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil15194	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil15219	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil1527	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil15511	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil15528	FOAM	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	True	False	False	False	False	False	False	False	False	False
HMMsoil15631	FOAM	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil15636	FOAM	DHX35; ATP-dependent RNA helicase DDX35 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil15644	FOAM	DDX41, ABS; ATP-dependent RNA helicase DDX41 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil15707	FOAM	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil15795	FOAM	POLE4; DNA polymerase epsilon subunit 4 [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil15919	FOAM	rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186]	True	False	False	False	False	False	False	False	False	False
HMMsoil16030	FOAM	DHX15, PRP43; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13]; DHX35; ATP-dependent RNA helicase DDX35 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil16141	FOAM	rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil16231	FOAM	msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11] [EC:1.8.4.12]	True	False	False	False	False	False	False	False	False	False
HMMsoil16386	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil16543	FOAM	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil16554	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil16654	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil16691	FOAM	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil16692	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil16744	FOAM	DDX5, DBP2; ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]; DDX17; ATP-dependent RNA helicase DDX17 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil16869	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil16871	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil16872	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil17020	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil17101	FOAM	mtrG; tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86]; mtrA; tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	True	False	False	False	False	False	False	False	False	False
HMMsoil17117	FOAM	speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]	True	False	False	False	False	False	False	False	False	False
HMMsoil17173	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil17199	FOAM	rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil17217	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil17360	FOAM	dnaG; DNA primase [EC:2.7.7.101]	True	False	False	False	False	False	False	False	False	False
HMMsoil17363	FOAM	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil17444	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil17488	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil17533	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil17539	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil1767	FOAM	rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil17798	FOAM	DDX46, PRP5; ATP-dependent RNA helicase DDX46/PRP5 [EC:3.6.4.13]; DDX42, SF3B125; ATP-dependent RNA helicase DDX42 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil17859	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False	False	False	False	False	False
HMMsoil17873	FOAM	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163] [EC:2.1.1.201]	True	False	False	False	False	False	False	False	False	False
HMMsoil17958	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil18019	FOAM	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil18023	FOAM	IFIH1, MDA5; interferon-induced helicase C domain-containing protein 1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil18049	FOAM	MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil18072	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil1813	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
