id	db	name	category_L1	category_L2	category_L3
HMMsoil48276	FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48283	FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48283	FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil48292	FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48297	FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]; tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48305	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48305	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	Transcriptional regulation	General regulator	
HMMsoil4831	FOAM	ydfH; two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]; K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48311	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4832	FOAM	trcS; two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48323	FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48331	FOAM	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48342	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48346	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48349	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48350	FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48370	FOAM	resE; two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]; vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48412	FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48412	FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil48466	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48501	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48505	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48506	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48511	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48526	FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48527	FOAM	creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48529	FOAM	pleC; two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48531	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48532	FOAM	nreB; two-component system, NarL family, sensor histidine kinase NreB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48533	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]; K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48537	FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48569	FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]; glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48577	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48577	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	Transcriptional regulation	General regulator	
HMMsoil48583	FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48584	FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48597	FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48609	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48610	FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48668	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]; K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48704	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48704	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil48705	FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48749	FOAM	cssS; two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48767	FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48773	FOAM	nblS; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48800	FOAM	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48802	FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48804	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48804	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	Transcriptional regulation	General regulator	
HMMsoil48808	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48849	FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48852	FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48858	FOAM	rpfC; two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]; K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48864	FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48864	FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil48865	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4895	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48976	FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48992	FOAM	SLN1; osomolarity two-component system, sensor histidine kinase SLN1 [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48993	FOAM	nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48997	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil48998	FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49000	FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49001	FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49009	FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]; senX3; two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49023	FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49024	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49045	FOAM	mprB; two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]; mtrB; two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49055	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49061	FOAM	kinB; two-component system, sporulation sensor kinase B [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49080	FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49086	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49086	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil49100	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49129	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49141	FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49152	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49156	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49156	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil49170	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49231	FOAM	natK; two-component system, LytTR family, sensor histidine kinase NatK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49233	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4925	FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49259	FOAM	creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]; flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]; flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49261	FOAM	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3] [EC:3.1.3.-]	Quorum sensing & cell-cell signalling	Quorum sensing	
HMMsoil49261	FOAM	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3] [EC:3.1.3.-]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49263	FOAM	K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49267	FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49268	FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49281	FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49287	FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49307	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4931	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49321	FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49322	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49322	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	Transcriptional regulation	General regulator	
HMMsoil49324	FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]; K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49326	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49335	FOAM	flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49336	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49351	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4936	FOAM	ydfH; two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49362	FOAM	cikA; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49362	FOAM	cikA; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil49367	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49379	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49383	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4941	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49415	FOAM	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49424	FOAM	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4950	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49500	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49500	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil49514	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]; barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49517	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49518	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49528	FOAM	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]; dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]; K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49529	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49533	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49551	FOAM	flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49554	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4957	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4957	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	Transcriptional regulation	General regulator	
HMMsoil49574	FOAM	K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49576	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49584	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49586	FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil496	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49605	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49605	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil49609	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49618	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]; hk1; two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49618	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]; hk1; two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil49627	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49632	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49669	FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49669	FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil49690	FOAM	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3] [EC:3.1.3.-]	Quorum sensing & cell-cell signalling	Quorum sensing	
HMMsoil49690	FOAM	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3] [EC:3.1.3.-]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49712	FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4972	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49803	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49806	FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49807	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49807	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	Transcriptional regulation	General regulator	
HMMsoil49812	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49822	FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]; evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49830	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49831	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil49832	FOAM	liaS; two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil4984	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
