id	db	name	metabolic_paths	total_paths	path_source	metabolic_ratio	VL-score	AMG_weight	amg_level
HMMsoil47490	FOAM	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	2.0	2.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil5996	FOAM	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	2.0	2.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil24388	FOAM	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	2.0	2.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil9111	FOAM	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	2.0	2.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil24385	FOAM	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	2.0	2.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil98656	FOAM	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	2.0	2.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil73151	FOAM	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	2.0	2.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil33383	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil127571	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil31766	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil17478	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil122708	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil37459	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil19115	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil29417	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil83671	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil113809	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil97529	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil81249	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil84678	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil86940	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil1949	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil6522	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil37807	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil39220	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil908	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
HMMsoil398	FOAM	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	1.0	1.0	FOAM	1.0	2.421603927	0.7793572429254552	high
K14660	KEGG	nodE; nodulation protein E [EC:2.3.1.-]	1.0	1.0	KEGG	1.0	2.423245874	0.7791864421379938	high
K15999	KEGG	megY; mycarose O-acyltransferase	1.0	1.0	KEGG	1.0	2.423245874	0.7791864421379938	high
K12957	KEGG	ahr; alcohol/geraniol dehydrogenase (NADP+) [EC:1.1.1.2 1.1.1.183]	3.0	3.0	KEGG	1.0	2.424881637	0.7790162473936778	high
K04881	KEGG	KCNA10, KV1.8; potassium voltage-gated channel Shaker-related subfamily A member 10	1.0	1.0	KEGG	1.0	2.424881637	0.7790162473936778	high
K16161	KEGG	mmoC; methane monooxygenase component C [EC:1.14.13.25]	1.0	1.0	KEGG	1.0	2.424881637	0.7790162473936778	high
K07184	KEGG	ygiM; SH3 domain protein	1.0	1.0	KEGG	1.0	2.424881637	0.7790162473936778	high
HMMsoil69340	FOAM	mmoC; methane monooxygenase component C [EC:1.14.13.25]	1.0	1.0	FOAM	1.0	2.424881637	0.7790162473936778	high
HMMsoil64807	FOAM	mmoC; methane monooxygenase component C [EC:1.14.13.25]	1.0	1.0	FOAM	1.0	2.424881637	0.7790162473936778	high
HMMsoil108195	FOAM	mmoC; methane monooxygenase component C [EC:1.14.13.25]	1.0	1.0	FOAM	1.0	2.424881637	0.7790162473936778	high
K17100	KEGG	DAS; dihydroxyacetone synthase [EC:2.2.1.3]	1.0	1.0	KEGG	1.0	2.426511261	0.7788466544062028	high
K05371	KEGG	pcyA; phycocyanobilin:ferredoxin oxidoreductase [EC:1.3.7.5]	1.0	1.0	KEGG	1.0	2.426511261	0.7788466544062028	high
K21284	KEGG	acmA, sibE; 3-hydroxy-4-methylanthranilate adenylyltransferase [EC:2.7.7.97]	1.0	1.0	KEGG	1.0	2.426511261	0.7788466544062028	high
HMMsoil25821	FOAM	peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein; peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]	1.0	1.0	FOAM	1.0	2.427386746	0.7787555284966178	high
HMMsoil64236	FOAM	peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein; peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]	1.0	1.0	FOAM	1.0	2.427386746	0.7787555284966178	high
HMMsoil8314	FOAM	peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein; peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]	1.0	1.0	FOAM	1.0	2.427386746	0.7787555284966178	high
HMMsoil97903	FOAM	peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein; peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]	1.0	1.0	FOAM	1.0	2.427386746	0.7787555284966178	high
K05551	KEGG	actI1, oxyA, tcmK, snoa1, aknB, mtmP; minimal PKS ketosynthase (KS/KS alpha) [EC:2.3.1.- 2.3.1.260 2.3.1.235]	4.0	4.0	KEGG	1.0	2.42975228	0.7785092556979022	high
K04891	KEGG	KCND1, KV4.1; potassium voltage-gated channel Shal-related subfamily D member 1	1.0	1.0	KEGG	1.0	2.42975228	0.7785092556979022	high
K11311	KEGG	antC; anthranilate 1,2-dioxygenase reductase component [EC:1.18.1.-]	1.0	1.0	KEGG	1.0	2.42975228	0.7785092556979022	high
K24276	KEGG	VAMT; vanillin aminotransferase [EC:2.6.1.119]	1.0	1.0	KEGG	1.0	2.42975228	0.7785092556979022	high
K15554	KEGG	ssuC; sulfonate transport system permease protein	3.0	3.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K16124	KEGG	tycC; tyrocidine synthetase III	2.0	2.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K18687	KEGG	fadD3; HIP---CoA ligase [EC:6.2.1.41]	1.0	1.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K18912	KEGG	egtB; gamma-glutamyl hercynylcysteine S-oxide synthase [EC:1.14.99.50]	1.0	1.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K17870	KEGG	nox1; NADH oxidase (H2O2-forming) [EC:1.6.3.3]	1.0	1.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K22149	KEGG	SIDI; mevalonyl-CoA ligase	1.0	1.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K04516	KEGG	AROA1, aroA; chorismate mutase [EC:5.4.99.5]	1.0	1.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K22770	KEGG	K22770; stearoyl-CoA 9-desaturase NADPH oxidoreductase	1.0	1.0	KEGG	1.0	2.431363764	0.7783414414826859	high
K16143	KEGG	CRP; C-reactive protein	1.0	1.0	KEGG	1.0	2.431363764	0.7783414414826859	high
HMMsoil19725	FOAM	AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil38754	FOAM	AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil88340	FOAM	E5.4.99.5; chorismate mutase [EC:5.4.99.5]; AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil32077	FOAM	AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil63619	FOAM	AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil36445	FOAM	AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil46283	FOAM	E5.4.99.5; chorismate mutase [EC:5.4.99.5]; AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil94604	FOAM	E5.4.99.5; chorismate mutase [EC:5.4.99.5]; AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
HMMsoil71706	FOAM	AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.431363764	0.7783414414826859	high
K19208	KEGG	fscE; candicidin polyketide synthase FscE	2.0	2.0	KEGG	1.0	2.432969291	0.7781742116193533	high
K21887	KEGG	ctpJ, nmtA; cation-transporting P-type ATPase J [EC:7.2.2.-]	1.0	1.0	KEGG	1.0	2.432969291	0.7781742116193533	high
K14261	KEGG	alaC; alanine-synthesizing transaminase [EC:2.6.1.-]	1.0	1.0	KEGG	1.0	2.432969291	0.7781742116193533	high
K12949	KEGG	ctpB; cation-transporting P-type ATPase B [EC:7.2.2.-]	1.0	1.0	KEGG	1.0	2.432969291	0.7781742116193533	high
K19712	KEGG	cobY; adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	1.0	1.0	KEGG	1.0	2.434568904	0.7780075620044457	high
K04887	KEGG	KCNC1, KV3.1; potassium voltage-gated channel Shaw-related subfamily C member 1	1.0	1.0	KEGG	1.0	2.434568904	0.7780075620044457	high
K13526	KEGG	ATP13A2; cation-transporting P-type ATPase 13A2 [EC:7.2.2.-]	1.0	1.0	KEGG	1.0	2.434568904	0.7780075620044457	high
K01544	KEGG	ATP12A; non-gastric H+/K+-exchanging ATPase [EC:7.2.2.19]	1.0	1.0	KEGG	1.0	2.434568904	0.7780075620044457	high
K21789	KEGG	redR; dodecanoy-ACP synthase	1.0	1.0	KEGG	1.0	2.434568904	0.7780075620044457	high
K11933	KEGG	hcr; NADH oxidoreductase Hcr [EC:1.-.-.-]	1.0	1.0	KEGG	1.0	2.434568904	0.7780075620044457	high
K13979	KEGG	yahK; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	3.0	3.0	KEGG	1.0	2.436162647	0.777841488425468	high
K15643	KEGG	mxaB; myxalamid-type polyketide synthase MxaB	2.0	2.0	KEGG	1.0	2.436162647	0.777841488425468	high
K23254	KEGG	silP; P-type Ag+ transporter [EC:7.2.2.15]	1.0	1.0	KEGG	1.0	2.436162647	0.777841488425468	high
K01532	KEGG	PCA1,CAD2; Cd2+-exporting ATPase [EC:7.2.2.21]	1.0	1.0	KEGG	1.0	2.436162647	0.777841488425468	high
K12954	KEGG	ctpG; cation-transporting P-type ATPase G [EC:7.2.2.-]	1.0	1.0	KEGG	1.0	2.437750563	0.777675986769278	high
K18369	KEGG	adh2; alcohol dehydrogenase [EC:1.1.1.-]	1.0	1.0	KEGG	1.0	2.437750563	0.777675986769278	high
HMMsoil102632	FOAM	AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]; AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.4392608974999996	0.7775185384104424	high
HMMsoil47914	FOAM	AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]; AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.4392608974999996	0.7775185384104424	high
HMMsoil106174	FOAM	AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]; AROA1, aroA; chorismate mutase [EC:5.4.99.5]	2.0	2.0	FOAM	1.0	2.4392608974999996	0.7775185384104424	high
K05553	KEGG	actI3, oxyC, tcmM, snoa3, aknD, mtmS; minimal PKS acyl carrier protein	4.0	4.0	KEGG	1.0	2.439332694	0.7775110530222213	high
K16246	KEGG	dmpP, poxF, tomA5; phenol/toluene 2-monooxygenase (NADH) P5/A5 [EC:1.14.13.244 1.14.13.243]	3.0	3.0	KEGG	1.0	2.439332694	0.7775110530222213	high
K16246	CAMPER	phenol/toluene 2-monooxygenase (NADH) P5/A5 [EC:1.14.13.244 1.14.13.243]	3.0	3.0	KEGG	1.0	2.439332694	0.7775110530222213	high
K03446	KEGG	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	KEGG	1.0	2.439332694	0.7775110530222213	high
K02201	KEGG	E2.7.7.3B; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	1.0	1.0	KEGG	1.0	2.439332694	0.7775110530222213	high
HMMsoil6186	FOAM	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	3.0	3.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil66005	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil52745	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil137470	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil71644	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil7565	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil93063	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil4648	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil91960	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil93659	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil120761	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil75506	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil78161	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil93748	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil91196	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil100712	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil100559	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil30661	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil42039	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil16044	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil87709	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil57368	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil34151	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil13641	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil133850	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil102932	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil39617	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil1366	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil108866	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil72520	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil127553	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil56417	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil20480	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil97200	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil64165	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil6175	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil60087	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil75470	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil13673	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil22812	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil101288	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil76004	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil33707	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil128204	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil11180	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil51440	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil87682	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil58514	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil79073	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil73535	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil134366	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil120257	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil53694	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil137252	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil90834	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil40626	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil122709	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil16803	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil121393	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil3077	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil5884	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil128079	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil65826	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil74909	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil26903	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil9479	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil3471	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil22119	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil57426	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil2472	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil128230	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil5146	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil104306	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil16269	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil81513	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil6489	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil54807	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil13159	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil137572	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil113349	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil6520	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil69820	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil88468	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
HMMsoil34700	FOAM	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1.0	1.0	FOAM	1.0	2.439332694	0.7775110530222213	high
K01920	KEGG	gshB; glutathione synthase [EC:6.3.2.3]	2.0	2.0	KEGG	1.0	2.440909082	0.7773466831659872	high
K18255	KEGG	phtB; phthalate 3,4-cis-dihydrodiol dehydrogenase [EC:1.3.1.-]	1.0	1.0	KEGG	1.0	2.440909082	0.7773466831659872	high
K18255	CAMPER	phthalate 3,4-cis-dihydrodiol dehydrogenase [EC:1.3.1.-]	1.0	1.0	KEGG	1.0	2.440909082	0.7773466831659872	high
