id	db	name	filter_essential	filter_glucan	filter_lipid	filter_methyl	filter_nucleotide
PF23542.3	Pfam	Domain of unknown function (DUF1512) C-terminal	True	False	False	False	False
PF23581.2	Pfam	Domain of unknown function (DUF7135)	True	False	False	False	False
PF23584.2	Pfam	Domain of unknown function (DUF7136)	True	False	False	False	False
PF23585.2	Pfam	Domain of unknown function (DUF7137)	True	False	False	False	False
PF23596.2	Pfam	Domain of unknown function (DUF7138)	True	False	False	False	False
PF23604.2	Pfam	TRAPPC10-like, immunoglobulin-like	True	False	False	False	False
PF23614.2	Pfam	Domain of unknown function (DUF7141)	True	False	False	False	False
PF23630.2	Pfam	Tumor Necrosis Factor Receptor Superfamily Member 11B death domain	True	False	False	False	False
PF23631.2	Pfam	Domain of unknown function (DUF7143)	True	False	False	False	False
PF23636.2	Pfam	Domain of unknown function (DUF7144)	True	False	False	False	False
PF23638.2	Pfam	Domain of unknown function (DUF7145)	True	False	False	False	False
PF23639.2	Pfam	Domain of unknown function (DUF7146)	True	False	False	False	False
PF23648.2	Pfam	Domain of unknown function (DUF7147)	True	False	False	False	False
PF23650.2	Pfam	Domain of unknown function (DUF7148)	True	False	False	False	False
PF23653.2	Pfam	Domain of unknown function (DUF7149)	True	False	False	False	False
PF23657.2	Pfam	Domain of unknown function (DUF7151)	True	False	False	False	False
PF23662.2	Pfam	Domain of unknown function (DUF7152)	True	False	False	False	False
PF23664.2	Pfam	Nucleoporin pom152-like, immunoglobulin-like domain	True	False	False	False	False
PF23672.2	Pfam	Domain of unknown function (DUF7153)	True	False	False	False	False
PF23673.2	Pfam	Domain of unknown function (DUF7154)	True	False	False	False	False
PF23710.3	Pfam	Family of unknown function (DUF7155)	True	False	False	False	False
PF23711.2	Pfam	Family of unknown function (DUF7156)	True	False	False	False	False
PF23715.2	Pfam	Family of unknown function (DUF7157)	True	False	False	False	False
PF23716.2	Pfam	Family of unknown function (DUF7158)	True	False	False	False	False
PF23717.2	Pfam	Family of unknown function (DUF7159)	True	False	False	False	False
PF23718.2	Pfam	Family of unknown function (DUF7160)	True	False	False	False	False
PF23720.2	Pfam	Family of unknown function (DUF7161)	True	False	False	False	False
PF23721.2	Pfam	Family of unknown function (DUF7162)	True	False	False	False	False
PF23734.2	Pfam	Domain of unknown function (DUF7163)	True	False	False	False	False
PF23741.2	Pfam	Domain of unknown function (DUF7164)	True	False	False	False	False
PF23746.2	Pfam	Tail assembly protein gp41	True	False	False	False	False
PF23749.2	Pfam	Domain of unknown function (DUF7165)	True	False	False	False	False
PF23768.3	Pfam	Domain of unknown function (DUF7167)	True	False	False	False	False
PF23771.2	Pfam	Domain of unknown function (DUF7168)	True	False	False	False	False
PF23773.2	Pfam	Domain of unknown function (DUF7169)	True	False	False	False	False
PF23776.2	Pfam	Protein of unknown function (DUF7170)	True	False	False	False	False
PF23779.2	Pfam	Bacteriophage Baseplate Tube Protein Family	True	False	False	False	False
PF23781.2	Pfam	Phage tail assembly chaperone protein	True	False	False	False	False
PF23784.2	Pfam	Smacovirus capsid protein	True	False	False	False	False
PF23785.2	Pfam	Protein of unknown function (DUF7171)	True	False	False	False	False
PF23786.2	Pfam	Phage baseplate wedge subunit	True	False	False	False	False
PF23787.2	Pfam	Domain of unknown function (DUF7172)	True	False	False	False	False
PF23791.3	Pfam	Family of unknown function (DUF7173)	True	False	False	False	False
PF23796.2	Pfam	Family of unknown function (DUF7174)	True	False	False	False	False
PF23799.2	Pfam	Domain of unknown function (DUF7175)	True	False	False	False	False
PF23800.2	Pfam	Family of unknown function (DUF7176)	True	False	False	False	False
PF23801.2	Pfam	Family of unknown function (DUF7177)	True	False	False	False	False
PF23802.2	Pfam	Family of unknown function (DUF7178)	True	False	False	False	False
PF23803.3	Pfam	Phage tail assembly chaperone	True	False	False	False	False
PF23804.2	Pfam	Family of unknown function (DUF7179)	True	False	False	False	False
PF23805.2	Pfam	Family of unknown function (DUF7180)	True	False	False	False	False
PF23806.2	Pfam	Phage tail tube protein	True	False	False	False	False
PF23808.2	Pfam	Domain of unknown function (DUF7181)	True	False	False	False	False
PF23810.2	Pfam	Family of unknown function (DUF7182)	True	False	False	False	False
PF23811.2	Pfam	Domain of unknown function (DUF7183)	True	False	False	False	False
PF23812.2	Pfam	Phage tail assembly chaperone	True	False	False	False	False
PF23814.2	Pfam	Family of unknown function (DUF7185)	True	False	False	False	False
PF23815.2	Pfam	Family of unknown function (DUF7186)	True	False	False	False	False
PF23816.2	Pfam	Family of unknown function (DUF7187)	True	False	False	False	False
PF23817.2	Pfam	Family of unknown function (DUF7188)	True	False	False	False	False
PF23818.2	Pfam	Bacteriophage Tail Tube Terminator Protein	True	False	False	False	False
PF23819.2	Pfam	Family of unknown function (DUF7189)	True	False	False	False	False
PF23820.2	Pfam	Family of unknown function (DUF7190)	True	False	False	False	False
PF23821.2	Pfam	Family of unknown function (DUF7191)	True	False	False	False	False
PF23822.3	Pfam	Domain of unknown function (DUF7192)	True	False	False	False	False
PF23823.2	Pfam	Family of unknown function (DUF7193)	True	False	False	False	False
PF23824.2	Pfam	Family of unknown function (DUF7194)	True	False	False	False	False
PF23825.2	Pfam	Family of unknown function (DUF7195)	True	False	False	False	False
PF23826.2	Pfam	Domain of unknown function (DUF7196)	True	False	False	False	False
PF23827.2	Pfam	Family of unknown function (DUF7197)	True	False	False	False	False
PF23828.2	Pfam	Family of unknown function (DUF7198)	True	False	False	False	False
PF23829.2	Pfam	Family of unknown function (DUF7199)	True	False	False	False	False
PF23830.2	Pfam	Domain of unknown function (DUF7200)	True	False	False	False	False
PF23831.2	Pfam	Coiled-coil region of unknown function (DUF7201)	True	False	False	False	False
PF23832.2	Pfam	Domain of unknown function (DUF7202)	True	False	False	False	False
PF23833.2	Pfam	Family of unknown function (DUF7203)	True	False	False	False	False
PF23834.2	Pfam	Domain of unknown function (DUF7204)	True	False	False	False	False
PF23835.2	Pfam	Domain of unknown function (DUF7205)	True	False	False	False	False
PF23836.2	Pfam	Family of unknown function (DUF7206)	True	False	False	False	False
PF23837.3	Pfam	Family of unknown function (DUF7207)	True	False	False	False	False
PF23838.2	Pfam	Family of unknown function (DUF7208)	True	False	False	False	False
PF23839.2	Pfam	Family of unknown function (DUF7209)	True	False	False	False	False
PF23840.2	Pfam	Phage tail terminator protein	True	False	False	False	False
PF23841.3	Pfam	Phage tail termination protein	True	False	False	False	False
PF23842.2	Pfam	Phage tail termination protein	True	False	False	False	False
PF23843.3	Pfam	Domain of unknown function (DUF7210)	True	False	False	False	False
PF23844.2	Pfam	Non-contractile tail sheath N-terminal domain	True	False	False	False	False
PF23845.2	Pfam	Non-contractile tail sheath protein TIM barrel	True	False	False	False	False
PF23847.2	Pfam	Family of unknown function (DUF7211)	True	False	False	False	False
PF23848.2	Pfam	Family of unknown function (DUF7212)	True	False	False	False	False
PF23849.3	Pfam	Phage tail tube protein	True	False	False	False	False
PF23850.2	Pfam	Family of unknown function (DUF7213)	True	False	False	False	False
PF23851.2	Pfam	Domain of unknown function (DUF7214)	True	False	False	False	False
PF23852.2	Pfam	Family of unknown function (DUF7215)	True	False	False	False	False
PF23853.2	Pfam	Family of unknown function (DUF7216)	True	False	False	False	False
PF23854.3	Pfam	Domain of unknown function (DUF7217)	True	False	False	False	False
PF23855.2	Pfam	Family of unknown function (DUF7218)	True	False	False	False	False
PF23856.2	Pfam	Family of unknown function (DUF7219)	True	False	False	False	False
PF23857.2	Pfam	Phage tail chaperone protein	True	False	False	False	False
PF23858.2	Pfam	Family of unknown function (DUF7220)	True	False	False	False	False
PF23864.3	Pfam	Domain of unknown function (DUF7222)	True	False	False	False	False
PF23865.2	Pfam	Domain of unknown function (DUF7223)	True	False	False	False	False
PF23866.2	Pfam	Domain of unknown function (DUF7224)	True	False	False	False	False
PF23870.2	Pfam	Domain of unknown function (DUF7225)	True	False	False	False	False
PF23871.2	Pfam	Domain of unknown function (DUF7226)	True	False	False	False	False
PF23872.2	Pfam	Domain of unknown function (DUF7227)	True	False	False	False	False
PF23873.2	Pfam	Family of unknown function (DUF7228)	True	False	False	False	False
PF23875.2	Pfam	Domain of unknown function (DUF7229)	True	False	False	False	False
PF23876.2	Pfam	Family of unknown function (DUF7230)	True	False	False	False	False
PF23877.2	Pfam	Family of unknown function (DUF7231)	True	False	False	False	False
PF23879.1	Pfam	Family of unknown function (DUF7232)	True	False	False	False	False
PF23880.2	Pfam	Domain of unknown function (DUF7233)	True	False	False	False	False
PF23881.2	Pfam	Family of unknown function (DUF7234)	True	False	False	False	False
PF23882.2	Pfam	Family of unknown function (DUF7235)	True	False	False	False	False
PF23883.1	Pfam	Family of unknown function (DUF7236)	True	False	False	False	False
PF23884.2	Pfam	Family of unknown function (DUF7237)	True	False	False	False	False
PF23885.2	Pfam	Family of unknown function (DUF7238)	True	False	False	False	False
PF23886.2	Pfam	Family of unknown function (DUF7239)	True	False	False	False	False
PF23888.2	Pfam	Family of unknown function (DUF7240)	True	False	False	False	False
PF23889.2	Pfam	Domain of unknown function (DUF7241)	True	False	False	False	False
PF23890.2	Pfam	Family of unknown function (DUF7242)	True	False	False	False	False
PF23891.2	Pfam	Family of unknown function (DUF7243)	True	False	False	False	False
PF23896.2	Pfam	Domain of unknown function (DUF7244)	True	False	False	False	False
PF23897.2	Pfam	Family of unknown function (DUF7245)	True	False	False	False	False
PF23898.3	Pfam	Crassvirus major capsid protein	True	False	False	False	False
PF23899.2	Pfam	Phage SU10 portal protein	True	False	False	False	False
PF23904.2	Pfam	Domain of unknown function (DUF7246)	True	False	False	False	False
PF23905.2	Pfam	Domain of unknown function (DUF7247)	True	False	False	False	False
PF23906.2	Pfam	Family of unknown function (DUF7248)	True	False	False	False	False
PF23907.2	Pfam	Family of unknown function (DUF7249)	True	False	False	False	False
PF23908.2	Pfam	Domain of unknown function (DUF7250)	True	False	False	False	False
PF23909.2	Pfam	Family of unknown function (DUF7251)	True	False	False	False	False
PF23910.2	Pfam	Domain of unknown function (DUF7252)	True	False	False	False	False
PF23911.2	Pfam	Domain of unknown function (DUF7253)	True	False	False	False	False
PF23912.2	Pfam	Domain of unknown function (DUF7254)	True	False	False	False	False
PF23913.2	Pfam	Family of unknown function (DUF7255)	True	False	False	False	False
PF23917.2	Pfam	Domain of unknown function (DUF7256)	True	False	False	False	False
PF23918.2	Pfam	Domain of unknown function (DUF7257)	True	False	False	False	False
PF23919.2	Pfam	Domain of unknown function (DUF7258)	True	False	False	False	False
PF23920.3	Pfam	Domain of unknown function (DUF7259)	True	False	False	False	False
PF23921.2	Pfam	Domain of unknown function (DUF7260)	True	False	False	False	False
PF23922.2	Pfam	Family of unknown function (DUF7261)	True	False	False	False	False
PF23923.2	Pfam	Family of unknown function (DUF7262)	True	False	False	False	False
PF23924.2	Pfam	Family of unknown function (DUF7263)	True	False	False	False	False
PF23927.2	Pfam	Domain of unknown function (DUF7265)	True	False	False	False	False
PF23928.2	Pfam	Family of unknown function (DUF7266)	True	False	False	False	False
PF23929.2	Pfam	Family of unknown function (DUF7267)	True	False	False	False	False
PF23930.2	Pfam	Family of unknown function (DUF7268)	True	False	False	False	False
PF23931.3	Pfam	Terminase small subunit	True	False	False	False	False
PF23933.2	Pfam	Family of unknown function (DUF7269)	True	False	False	False	False
PF23934.2	Pfam	Domain of unknown function (DUF7270)	True	False	False	False	False
PF23935.2	Pfam	Domain of unknown function (DUF7271)	True	False	False	False	False
PF23937.2	Pfam	Family of unknown function (DUF7272)	True	False	False	False	False
PF23938.2	Pfam	Domain of unknown function (DUF7273)	True	False	False	False	False
PF23939.2	Pfam	Domain of unknown function (DUF7274)	True	False	False	False	False
PF23940.2	Pfam	Domain of unknown function (DUF7275)	True	False	False	False	False
PF23941.2	Pfam	Domain of unknown function (DUF7276)	True	False	False	False	False
PF23942.2	Pfam	Domain of unknown function (DUF7277)	True	False	False	False	False
PF23944.3	Pfam	Profilin-like domain of unknown function (DUF7278)	True	False	False	False	False
PF23945.2	Pfam	Family of unknown function (DUF7279)	True	False	False	False	False
PF23946.2	Pfam	Family of unknown function (DUF7280)	True	False	False	False	False
PF23947.2	Pfam	Domain of unknown function (DUF7281)	True	False	False	False	False
PF23951.2	Pfam	Domain of unknown function (DUF7282)	True	False	False	False	False
PF23954.2	Pfam	Family of unknown function (DUF7283)	True	False	False	False	False
PF23955.2	Pfam	Family of unknown function (DUF7284)	True	False	False	False	False
PF23956.3	Pfam	Family of unknown function (DUF7285)	True	False	False	False	False
PF23957.2	Pfam	Family of unknown function (DUF7286)	True	False	False	False	False
PF23958.2	Pfam	Family of unknown function (DUF7287)	True	False	False	False	False
PF23959.2	Pfam	Family of unknown function (DUF7288)	True	False	False	False	False
PF23960.3	Pfam	Family of unknown function (DUF7289)	True	False	False	False	False
PF23962.2	Pfam	Domain of unknown function (DUF7290)	True	False	False	False	False
PF23963.2	Pfam	Family of unknown function (DUF7291)	True	False	False	False	False
PF23964.2	Pfam	Family of unknown function (DUF7292)	True	False	False	False	False
PF23965.2	Pfam	Family of unknown function (DUF7293)	True	False	False	False	False
PF23966.3	Pfam	Domain of unknown function (DUF7294)	True	False	False	False	False
PF23967.2	Pfam	Family of unknown function (DUF7295)	True	False	False	False	False
PF23969.3	Pfam	Domain of unknown function (DUF7296)	True	False	False	False	False
PF23970.2	Pfam	Family of unknown function (DUF7297)	True	False	False	False	False
PF23971.3	Pfam	Putative phage tail tube protein	True	False	False	False	False
PF23972.2	Pfam	Domain of unknown function (DUF7298)	True	False	False	False	False
PF23973.2	Pfam	Family of unknown function (DUF7299)	True	False	False	False	False
PF23974.2	Pfam	Domain of unknown function (DUF7300)	True	False	False	False	False
PF23975.2	Pfam	Family of unknown function (DUF7301)	True	False	False	False	False
PF23976.2	Pfam	Family of unknown function (DUF7302)	True	False	False	False	False
PF23978.2	Pfam	Family of unknown function (DUF7303)	True	False	False	False	False
PF23979.2	Pfam	Domain of unknown function (DUF7304)	True	False	False	False	False
PF23980.2	Pfam	Putative phage tail tube initiator protein	True	False	False	False	False
PF23981.2	Pfam	Domain of unknown function (DUF7305)	True	False	False	False	False
PF23982.3	Pfam	XM1 gp53 minor capsid protein	True	False	False	False	False
PF23983.3	Pfam	Minor capsid protein P11, C-terminal conserved region	True	False	False	False	False
PF23985.3	Pfam	Domain of unknown function (DUF7308)	True	False	False	False	False
PF23988.2	Pfam	Domain of unknown function (DUF7309)	True	False	False	False	False
PF23991.2	Pfam	Coiled-coil region of unknown function (DUF7310)	True	False	False	False	False
PF23993.3	Pfam	Domain of unknown function (DUF7311)	True	False	False	False	False
PF23994.2	Pfam	Domain of unknown function (DUF7312)	True	False	False	False	False
PF23995.3	Pfam	Domain of unknown function (DUF7313)	True	False	False	False	False
PF23996.3	Pfam	Domain of unknown function (DUF7314)	True	False	False	False	False
PF23997.3	Pfam	Domain of unknown function (DUF7315)	True	False	False	False	False
PF24000.2	Pfam	Family of unknown function (DUF7316)	True	False	False	False	False
PF24001.2	Pfam	Family of unknown function (DUF7317)	True	False	False	False	False
PF24002.2	Pfam	Family of unknown function (DUF7318)	True	False	False	False	False
PF24003.2	Pfam	Domain of unknown function (DUF7319)	True	False	False	False	False
PF24005.2	Pfam	Domain of unknown function (DUF7320)	True	False	False	False	False
PF24007.3	Pfam	Domain of unknown function (DUF7321)	True	False	False	False	False
PF24008.2	Pfam	Domain of unknown function (DUF7322)	True	False	False	False	False
PF24009.2	Pfam	Domain of unknown function (DUF7323)	True	False	False	False	False
PF24010.2	Pfam	Family of unknown function (DUF7324)	True	False	False	False	False
PF24011.2	Pfam	Family of unknown function (DUF7325)	True	False	False	False	False
PF24012.2	Pfam	Family of unknown function (DUF7326)	True	False	False	False	False
PF24013.2	Pfam	Family of unknown function (DUF7327)	True	False	False	False	False
PF24014.2	Pfam	Family of unknown function (DUF7328)	True	False	False	False	False
PF24015.2	Pfam	Family of unknown function (DUF7329)	True	False	False	False	False
PF24016.2	Pfam	Domain of unknown function (DUF7330)	True	False	False	False	False
PF24018.2	Pfam	Family of unknown function (DUF7331)	True	False	False	False	False
PF24019.2	Pfam	Family of unknown function (DUF7332)	True	False	False	False	False
PF24020.2	Pfam	Family of unknown function (DUF7333)	True	False	False	False	False
PF24022.2	Pfam	Family of unknown function (DUF7334)	True	False	False	False	False
PF24023.2	Pfam	Family of unknown function (DUF7335)	True	False	False	False	False
PF24024.2	Pfam	Domain of unknown function (DUF7336)	True	False	False	False	False
PF24026.2	Pfam	Family of unknown function (DUF7337)	True	False	False	False	False
PF24027.2	Pfam	Family of unknown function (DUF7338)	True	False	False	False	False
PF24028.2	Pfam	Domain of unknown function (DUF7339)	True	False	False	False	False
PF24029.3	Pfam	Domain of unknown function (DUF7340)	True	False	False	False	False
PF24030.2	Pfam	Domain of unknown function (DUF7341)	True	False	False	False	False
PF24033.2	Pfam	Family of unknown function (DUF7342)	True	False	False	False	False
PF24034.2	Pfam	Domain of unknown function (DUF7343)	True	False	False	False	False
PF24035.2	Pfam	Domain of unknown function (DUF7344)	True	False	False	False	False
PF24036.2	Pfam	Domain of unknown function (DUF7345)	True	False	False	False	False
PF24037.2	Pfam	Family of unknown function (DUF7346)	True	False	False	False	False
PF24038.2	Pfam	Domain of unknown function (DUF7347)	True	False	False	False	False
PF24039.2	Pfam	Domain of unknown function (DUF7348)	True	False	False	False	False
PF24040.3	Pfam	Domain of unknown function (DUF7349)	True	False	False	False	False
PF24041.2	Pfam	Domain of unknown function (DUF7350)	True	False	False	False	False
PF24042.2	Pfam	Domain of unknown function (DUF7351)	True	False	False	False	False
PF24043.2	Pfam	Domain of unknown function (DUF7352)	True	False	False	False	False
PF24044.2	Pfam	Domain of unknown function (DUF7353)	True	False	False	False	False
PF24051.2	Pfam	Domain of unknown function (DUF7355)	True	False	False	False	False
PF24053.2	Pfam	Domain of unknown function (DUF7356)	True	False	False	False	False
PF24054.2	Pfam	Domain of unknown function (DUF7357)	True	False	False	False	False
PF24057.2	Pfam	Domain of unknown function (DUF7358)	True	False	False	False	False
PF24058.2	Pfam	Domain of unknown function (DUF7359)	True	False	False	False	False
PF24059.2	Pfam	Domain of unknown function (DUF7360)	True	False	False	False	False
PF24060.2	Pfam	Domain of unknown function (DUF7361)	True	False	False	False	False
PF24061.2	Pfam	Putative ionotropic receptor, ligand binding domain	True	False	False	False	False
PF24062.2	Pfam	Domain of unknown function (DUF7362)	True	False	False	False	False
PF24063.3	Pfam	Domain of unknown function (DUF7363)	True	False	False	False	False
PF24069.2	Pfam	Family of unknown function (DUF7364)	True	False	False	False	False
PF24072.2	Pfam	T7 virus internal virion protein gp14 family	True	False	False	False	False
PF24073.2	Pfam	Coiled-coil region of unknown function (DUF7365)	True	False	False	False	False
PF24074.2	Pfam	Domain of unknown function (DUF7366)	True	False	False	False	False
PF24075.2	Pfam	Domain of unknown function (DUF7367)	True	False	False	False	False
PF24076.2	Pfam	Family of unknown function (DUF7368)	True	False	False	False	False
PF24077.2	Pfam	Immunoglobulin A1 protease autotransporter domain 2	True	False	False	False	False
PF24084.2	Pfam	Domain of unknown function (DUF7369)	True	False	False	False	False
PF24085.2	Pfam	Family of unknown function (DUF7370)	True	False	False	False	False
PF24086.2	Pfam	Domain of unknown function (DUF7371)	True	False	False	False	False
PF24087.2	Pfam	Domain of unknown function (DUF7372)	True	False	False	False	False
PF24088.2	Pfam	Domain of unknown function (DUF7373) N-terminal	True	False	False	False	False
PF24089.1	Pfam	Family of unknown function (DUF7374)	True	False	False	False	False
PF24090.2	Pfam	Family of unknown function (DUF7375)	True	False	False	False	False
PF24091.2	Pfam	Family of unknown function (DUF7376)	True	False	False	False	False
PF24092.2	Pfam	Domain of unknown function (DUF7373) C-terminal	True	False	False	False	False
PF24093.2	Pfam	Domain of unknown function (DUF7377)	True	False	False	False	False
PF24095.2	Pfam	Domain of unknown function (DUF7378)	True	False	False	False	False
PF24096.3	Pfam	Domain of unknown function (DUF7379)	True	False	False	False	False
PF24098.2	Pfam	Domain of unknown function (DUF7380)	True	False	False	False	False
PF24100.2	Pfam	Domain of unknown function (DUF7381)	True	False	False	False	False
PF24107.2	Pfam	Domain of unknown function (DUF7382)	True	False	False	False	False
PF24108.2	Pfam	Family of unknown function (DUF7383)	True	False	False	False	False
PF24109.2	Pfam	Family of unknown function (DUF7384)	True	False	False	False	False
PF24110.2	Pfam	Family of unknown function (DUF7385)	True	False	False	False	False
PF24111.3	Pfam	Family of unknown function (DUF7386)	True	False	False	False	False
PF24113.2	Pfam	Family of unknown function (DUF7387)	True	False	False	False	False
PF24114.3	Pfam	Family of unknown function (DUF7388)	True	False	False	False	False
PF24115.2	Pfam	Domain of unknown function (DUF7389)	True	False	False	False	False
PF24116.2	Pfam	Domain of unknown function (DUF7390)	True	False	False	False	False
PF24117.2	Pfam	Family of unknown function (DUF7391)	True	False	False	False	False
PF24118.2	Pfam	Domain of unknown function (DUF7392)	True	False	False	False	False
PF24119.2	Pfam	Domain of unknown function (DUF7393)	True	False	False	False	False
PF24126.2	Pfam	Family of unknown function (DUF7394)	True	False	False	False	False
PF24127.2	Pfam	Domain of unknown function (DUF7395)	True	False	False	False	False
PF24129.2	Pfam	Family of unknown function (DUF7396)	True	False	False	False	False
PF24130.2	Pfam	Family of unknown function (DUF7397)	True	False	False	False	False
PF24131.2	Pfam	Family of unknown function (DUF7398)	True	False	False	False	False
PF24132.2	Pfam	Family of unknown function (DUF7399)	True	False	False	False	False
PF24133.2	Pfam	Domain of unknown function (DUF7400)	True	False	False	False	False
PF24134.3	Pfam	Domain of unknown function (DUF7401)	True	False	False	False	False
PF24135.2	Pfam	Domain of unknown function (DUF7402)	True	False	False	False	False
PF24136.2	Pfam	Domain of unknown function (DUF7403)	True	False	False	False	False
PF24152.2	Pfam	Family of unknown function (DUF7405)	True	False	False	False	False
PF24155.3	Pfam	Domain of unknown function (DUF7406)	True	False	False	False	False
PF24156.4	Pfam	Domain of unknown function (DUF7407)	True	False	False	False	False
PF24157.2	Pfam	Domain of unknown function (DUF7408)	True	False	False	False	False
PF24158.4	Pfam	Domain of unknown function (DUF7409)	True	False	False	False	False
PF24166.3	Pfam	Domain of unknown function (DUF7410)	True	False	False	False	False
PF24167.2	Pfam	Family of unknown function (DUF7411)	True	False	False	False	False
PF24183.2	Pfam	Family of unknown function (DUF7412)	True	False	False	False	False
PF24185.2	Pfam	Domain of unknown function (DUF7413)	True	False	False	False	False
PF24186.2	Pfam	Domain of unknown function (DUF7414)	True	False	False	False	False
PF24187.2	Pfam	Domain of unknown function (DUF7415)	True	False	False	False	False
PF24188.2	Pfam	Family of unknown function (DUF7416)	True	False	False	False	False
PF24190.3	Pfam	Ribonuclease R second OB domain	True	False	False	False	False
PF24192.3	Pfam	Domain of unknown function (DUF7417)	True	False	False	False	False
PF24193.2	Pfam	Domain of unknown function (DUF7418)	True	False	False	False	False
PF24194.2	Pfam	Family of unknown function (DUF7419)	True	False	False	False	False
PF24195.2	Pfam	Family of unknown function (DUF7420)	True	False	False	False	False
PF24196.2	Pfam	Family of unknown function (DUF7421)	True	False	False	False	False
PF24197.2	Pfam	Family of unknown function (DUF7422)	True	False	False	False	False
PF24198.2	Pfam	Domain of unknown function (DUF7423)	True	False	False	False	False
PF24199.2	Pfam	Domain of unknown function (DUF7424)	True	False	False	False	False
PF24200.2	Pfam	Domain of unknown function (DUF7425)	True	False	False	False	False
PF24201.2	Pfam	Domain of unknown function (DUF7426)	True	False	False	False	False
PF24202.2	Pfam	Family of unknown function (DUF7427)	True	False	False	False	False
PF24204.2	Pfam	Domain of unknown function (DUF7428)	True	False	False	False	False
PF24206.2	Pfam	Family of unknown function (DUF7429)	True	False	False	False	False
PF24207.2	Pfam	Family of unknown function (DUF7430)	True	False	False	False	False
PF24209.3	Pfam	Domain of unknown function (DUF7431)	True	False	False	False	False
PF24211.2	Pfam	Family of unknown function (DUF7432)	True	False	False	False	False
PF24212.2	Pfam	Family of unknown function (DUF7433)	True	False	False	False	False
PF24213.2	Pfam	Family of unknown function (DUF7434)	True	False	False	False	False
PF24214.3	Pfam	Putative phage head-tail joining protein	True	False	False	False	False
PF24215.2	Pfam	Phage head to tail associated domain	True	False	False	False	False
PF24216.2	Pfam	Domain of unknown function (DUF7435)	True	False	False	False	False
PF24217.2	Pfam	Domain of unknown function (DUF7436)	True	False	False	False	False
PF24218.2	Pfam	Family of unknown function (DUF7437)	True	False	False	False	False
PF24219.4	Pfam	Family of unknown function (DUF7438)	True	False	False	False	False
PF24220.3	Pfam	Family of unknown function (DUF7439)	True	False	False	False	False
PF24224.2	Pfam	Family of unknown function (DUF7440)	True	False	False	False	False
PF24225.2	Pfam	Domain of unknown function (DUF7441)	True	False	False	False	False
PF24226.2	Pfam	Phage membrane protein Family of unknown function (DUF7442)	True	False	False	False	False
PF24227.2	Pfam	Domain of unknown function (DUF7443)	True	False	False	False	False
PF24228.2	Pfam	Phage tail ring protein 1	True	False	False	False	False
PF24231.3	Pfam	Family of unknown function (DUF7444)	True	False	False	False	False
PF24232.2	Pfam	Family of unknown function (DUF7445)	True	False	False	False	False
PF24233.2	Pfam	Family of unknown function (DUF7446)	True	False	False	False	False
PF24239.2	Pfam	Family of unknown function (DUF7447)	True	False	False	False	False
PF24240.2	Pfam	Domain of unknown function (DUF7448)	True	False	False	False	False
PF24242.2	Pfam	Domain of unknown function (DUF7449)	True	False	False	False	False
PF24243.2	Pfam	Phage tail tip domain	True	False	False	False	False
PF24247.2	Pfam	Repeat of unknown function (DUF7450)	True	False	False	False	False
PF24248.2	Pfam	Domain of unknown function (DUF7451)	True	False	False	False	False
PF24249.2	Pfam	Domain of unknown function (DUF7452)	True	False	False	False	False
PF24251.2	Pfam	Family of unknown function (DUF7453)	True	False	False	False	False
PF24253.2	Pfam	Domain of unknown function (DUF7454)	True	False	False	False	False
PF24254.2	Pfam	Domain of unknown function (DUF7455)	True	False	False	False	False
PF24255.2	Pfam	Family of unknown function (DUF7456)	True	False	False	False	False
PF24256.2	Pfam	Family of unknown function (DUF7457)	True	False	False	False	False
PF24257.2	Pfam	Family of unknown function (DUF7458)	True	False	False	False	False
PF24258.2	Pfam	Domain of unknown function (DUF7459)	True	False	False	False	False
PF24259.2	Pfam	Domain of unknown function (DUF7460)	True	False	False	False	False
PF24260.2	Pfam	Family of unknown function (DUF7461)	True	False	False	False	False
PF24261.2	Pfam	Family of unknown function (DUF7462)	True	False	False	False	False
PF24262.2	Pfam	Family of unknown function (DUF7463)	True	False	False	False	False
PF24263.2	Pfam	Domain of unknown function (DUF7464)	True	False	False	False	False
PF24264.2	Pfam	Family of unknown function (DUF7465)	True	False	False	False	False
PF24265.2	Pfam	Family of unknown function (DUF7466)	True	False	False	False	False
PF24269.2	Pfam	Domain of unknown function (DUF7467)	True	False	False	False	False
PF24272.2	Pfam	Family of unknown function (DUF7468)	True	False	False	False	False
PF24276.2	Pfam	Family of unknown function (DUF7469)	True	False	False	False	False
PF24282.3	Pfam	Family of unknown function (DUF7470)	True	False	False	False	False
PF24283.2	Pfam	Family of unknown function (DUF7471)	True	False	False	False	False
PF24284.2	Pfam	Family of unknown function (DUF7472)	True	False	False	False	False
PF24285.3	Pfam	Family of unknown function (DUF7473)	True	False	False	False	False
PF24286.3	Pfam	Family of unknown function (DUF7474)	True	False	False	False	False
PF24287.2	Pfam	Family of unknown function (DUF7475)	True	False	False	False	False
PF24288.2	Pfam	Family of unknown function (DUF7476)	True	False	False	False	False
PF24289.2	Pfam	Domain of unknown function (DUF7477)	True	False	False	False	False
PF24290.2	Pfam	Domain of unknown function (DUF7478)	True	False	False	False	False
PF24292.2	Pfam	Domain of unknown function (DUF7479)	True	False	False	False	False
PF24295.3	Pfam	Domain of unknown function (DUF7480)	True	False	False	False	False
PF24297.2	Pfam	Family of unknown function (DUF7481)	True	False	False	False	False
