id	db	name	filter_essential	filter_glucan	filter_lipid	filter_methyl	filter_nucleotide
HMMsoil83050	FOAM	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	False	False	True	False	False
HMMsoil83065	FOAM	glk; glucokinase [EC:2.7.1.2]	False	True	False	False	False
HMMsoil83067	FOAM	treZ, glgZ; maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]	True	True	False	False	False
HMMsoil83075	FOAM	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	True	False	False	False	True
HMMsoil83089	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83090	FOAM	mdtG; MFS transporter, DHA1 family, multidrug resistance protein	True	False	False	False	False
HMMsoil83093	FOAM	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	False	False	True	False	False
HMMsoil83113	FOAM	pepD; dipeptidase D [EC:3.4.13.-]	True	False	False	False	False
HMMsoil83116	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83122	FOAM	kinE; two-component system, sporulation sensor kinase E [EC:2.7.13.3]	True	False	False	False	False
HMMsoil83123	FOAM	FANCM; fanconi anemia group M protein	True	False	False	False	False
HMMsoil83141	FOAM	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]	True	True	False	False	False
HMMsoil83144	FOAM	pulA; pullulanase [EC:3.2.1.41]	True	True	False	False	False
HMMsoil83152	FOAM	pulA; pullulanase [EC:3.2.1.41]	True	True	False	False	False
HMMsoil83154	FOAM	Glycoside hydrolase	True	True	False	False	False
HMMsoil83162	FOAM	POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	True	True	False	False	False
HMMsoil83167	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83169	FOAM	HEXA_B; hexosaminidase [EC:3.2.1.52]	True	True	False	False	False
HMMsoil83178	FOAM	lptB; lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	False	False	True	False	False
HMMsoil8318	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83180	FOAM	hya; hyaluronoglucosaminidase [EC:3.2.1.35]	True	True	False	False	False
HMMsoil8319	FOAM	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	False	True	True	False	True
HMMsoil8319	FOAM	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	False	True	True	False	True
HMMsoil83194	FOAM	BAK1; brassinosteroid insensitive 1-associated receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]; SERK4, BKK1; somatic embryogenesis receptor kinase 4 [EC:2.7.10.1] [EC:2.7.11.1]; SERK1; somatic embryogenesis receptor kinase 1 [EC:2.7.10.1] [EC:2.7.11.1]	True	False	False	False	False
HMMsoil832	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil832	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil83202	FOAM	upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]	True	False	False	False	True
HMMsoil83204	FOAM	relA; GTP pyrophosphokinase [EC:2.7.6.5]	False	False	False	False	True
HMMsoil83216	FOAM	sgtA; monofunctional glycosyltransferase [EC:2.4.1.129]	True	True	False	False	False
HMMsoil83216	FOAM	sgtA; monofunctional glycosyltransferase [EC:2.4.1.129]	True	True	False	False	False
HMMsoil83219	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]; ADCY1; adenylate cyclase 1 [EC:4.6.1.1]; ADCY2; adenylate cyclase 2 [EC:4.6.1.1]; ADCY3; adenylate cyclase 3 [EC:4.6.1.1]; ADCY4; adenylate cyclase 4 [EC:4.6.1.1]; ADCY5; adenylate cyclase 5 [EC:4.6.1.1]; ADCY6; adenylate cyclase 6 [EC:4.6.1.1]; ADCY7; adenylate cyclase 7 [EC:4.6.1.1]; ADCY8; adenylate cyclase 8 [EC:4.6.1.1]; ADCY9; adenylate cyclase 9 [EC:4.6.1.1]	False	False	False	False	True
HMMsoil83221	FOAM	kinA; two-component system, sporulation sensor kinase A [EC:2.7.13.3]	True	False	False	False	False
HMMsoil83223	FOAM	relA; GTP pyrophosphokinase [EC:2.7.6.5]	False	False	False	False	True
HMMsoil83224	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	False	False	False	False	True
HMMsoil83227	FOAM	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	False	True	True	False	True
HMMsoil83227	FOAM	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	False	True	True	False	True
HMMsoil8325	FOAM	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS [EC:2.7.13.3] [EC:3.1.3.-]	False	True	False	False	False
HMMsoil83258	FOAM	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16] [EC:3.1.3.6]	False	False	False	False	True
HMMsoil83259	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	False	False	False	False	True
HMMsoil83263	FOAM	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	False	False	False	True	False
HMMsoil83277	FOAM	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	True	False
HMMsoil83281	FOAM	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	False	True	True	False	True
HMMsoil83281	FOAM	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	False	True	True	False	True
HMMsoil8329	FOAM	pgmB; beta-phosphoglucomutase [EC:5.4.2.6]	False	True	False	False	False
HMMsoil83290	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83317	FOAM	lptB; lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	False	False	True	False	False
HMMsoil83330	FOAM	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	False	False	True	False	False
HMMsoil8334	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83341	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]	False	False	False	False	True
HMMsoil8335	FOAM	ISA, treX; isoamylase [EC:3.2.1.68]	True	True	False	False	False
HMMsoil83359	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	True	False
HMMsoil8337	FOAM	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]	True	True	False	False	False
HMMsoil83376	FOAM	rbsC; ribose transport system permease protein	False	False	False	False	True
HMMsoil83397	FOAM	SGA1; glucoamylase [EC:3.2.1.3]	True	True	False	False	False
HMMsoil83409	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83413	FOAM	E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]	True	True	False	False	False
HMMsoil8342	FOAM	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14] [EC:2.7.7.58]	False	True	False	False	True
HMMsoil83435	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	True	False	False	False	True
HMMsoil8345	FOAM	E3.2.1.21; beta-glucosidase [EC:3.2.1.21]	True	True	False	False	False
HMMsoil8347	FOAM	E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]	True	True	False	False	False
HMMsoil83475	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil83475	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil83480	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	True	False
HMMsoil83483	FOAM	pyrD; dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	False	False	False	False	True
HMMsoil83495	FOAM	ENTPD2; adenosinetriphosphatase [EC:3.6.1.-]	False	False	False	False	True
HMMsoil83506	FOAM	cmk; CMP/dCMP kinase [EC:2.7.4.25]	False	False	False	False	True
HMMsoil83511	FOAM	E4.6.1.2; guanylate cyclase, other [EC:4.6.1.2]	False	False	False	False	True
HMMsoil83526	FOAM	pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]; UMPS; uridine monophosphate synthetase [EC:2.4.2.10] [EC:4.1.1.23]	True	False	False	False	True
HMMsoil83534	FOAM	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	True	False	False	False	False
HMMsoil83539	FOAM	trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27] [EC:2.4.2.18]; trpG; anthranilate synthase component II [EC:4.1.3.27]; trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	True	True	False	False	True
HMMsoil8354	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83550	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	True	False
HMMsoil83567	FOAM	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	True	True	False	False	False
HMMsoil83567	FOAM	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	True	True	False	False	False
HMMsoil8358	FOAM	trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27] [EC:2.4.2.18]; trpG; anthranilate synthase component II [EC:4.1.3.27]; trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	True	True	False	False	True
HMMsoil83606	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil8362	FOAM	E3.2.1.14; chitinase [EC:3.2.1.14]	True	True	False	False	False
HMMsoil83626	FOAM	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19] [EC:3.1.3.15]; hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	False	True	False	False	False
HMMsoil83628	FOAM	E3.2.1.14; chitinase [EC:3.2.1.14]	True	True	False	False	False
HMMsoil83635	FOAM	yedL; putative acetyltransferase [EC:2.3.1.-]	False	True	False	False	False
HMMsoil83636	FOAM	CES1; carboxylesterase 1 [EC:3.1.1.1]	False	True	False	False	False
HMMsoil83637	FOAM	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]	True	True	False	False	False
HMMsoil83655	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]	False	False	False	False	True
HMMsoil8367	FOAM	rfbV; abequosyltransferase [EC:2.4.1.60]	True	True	False	False	False
HMMsoil83672	FOAM	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	True	False	False	False	True
HMMsoil83676	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	True	True
HMMsoil8369	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]	False	False	False	False	True
HMMsoil83700	FOAM	kinA; two-component system, sporulation sensor kinase A [EC:2.7.13.3]	True	False	False	False	False
HMMsoil83703	FOAM	relA; GTP pyrophosphokinase [EC:2.7.6.5]	False	False	False	False	True
HMMsoil83708	FOAM	RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil83721	FOAM	FANCM; fanconi anemia group M protein	True	False	False	False	False
HMMsoil83731	FOAM	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	True	False	False	False	True
HMMsoil83735	FOAM	relA; GTP pyrophosphokinase [EC:2.7.6.5]	False	False	False	False	True
HMMsoil83740	FOAM	DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]	False	False	False	False	True
HMMsoil83748	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	False	False	False	False	True
HMMsoil83750	FOAM	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	False	False	False	False	True
HMMsoil83762	FOAM	rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	True	False	False	False	True
HMMsoil83762	FOAM	rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	True	False	False	False	True
HMMsoil83795	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83808	FOAM	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	True	True	False	False	False
HMMsoil8381	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83814	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	False	False	False	True	False
HMMsoil83820	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	False	False	False	True	False
HMMsoil83824	FOAM	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	True	False	False	False	False
HMMsoil83826	FOAM	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	False	True	False	False	False
HMMsoil83827	FOAM	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241] [EC:2.3.1.-]	False	True	True	False	False
HMMsoil83827	FOAM	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241] [EC:2.3.1.-]	False	True	True	False	False
HMMsoil83828	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]	False	False	False	False	True
HMMsoil83830	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil83830	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil83836	FOAM	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	True	True	False	False	False
HMMsoil83836	FOAM	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	True	True	False	False	False
HMMsoil83838	FOAM	E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]	True	True	False	False	False
HMMsoil83841	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83850	FOAM	galK; galactokinase [EC:2.7.1.6]	False	True	False	False	False
HMMsoil83861	FOAM	lptB; lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	False	False	True	False	False
HMMsoil8387	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	True	True
HMMsoil83870	FOAM	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	False	False	False	True	False
HMMsoil83872	FOAM	acdA; acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]	False	False	False	False	True
HMMsoil839	FOAM	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14] [EC:2.7.7.58]	False	True	False	False	True
HMMsoil83905	FOAM	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	True	False	False	False	True
HMMsoil83912	FOAM	RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil83938	FOAM	mtrA; tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]; mtrF; tetrahydromethanopterin S-methyltransferase subunit F [EC:2.1.1.86]	False	False	False	True	False
HMMsoil83946	FOAM	comEB; dCMP deaminase [EC:3.5.4.12]	False	False	False	False	True
HMMsoil83947	FOAM	cpdP; 3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17]	False	False	False	False	True
HMMsoil83948	FOAM	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]	False	False	False	False	True
HMMsoil83953	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	False	False	False	False	True
HMMsoil83960	FOAM	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	False	False	False	False	True
HMMsoil83966	FOAM	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8] [EC:1.8.4.10]	False	False	False	False	True
HMMsoil83967	FOAM	rihB; ribosylpyrimidine nucleosidase [EC:3.2.2.8]	True	False	False	False	True
HMMsoil83973	FOAM	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	False	True	False	False	True
HMMsoil83973	FOAM	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	False	True	False	False	True
HMMsoil83975	FOAM	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]	False	False	False	False	True
HMMsoil83976	FOAM	carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	False	False	False	False	True
HMMsoil8398	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil83983	FOAM	E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]	False	True	False	False	False
HMMsoil8399	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	False	False	False	False	True
HMMsoil84	FOAM	E3.2.1.4; endoglucanase [EC:3.2.1.4]	True	True	False	False	False
HMMsoil8400	FOAM	malZ; alpha-glucosidase [EC:3.2.1.20]	True	False	False	False	False
HMMsoil84005	FOAM	ENTPD2; adenosinetriphosphatase [EC:3.6.1.-]	False	False	False	False	True
HMMsoil84010	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	False	False	False	False	True
HMMsoil8403	FOAM	cmk; CMP/dCMP kinase [EC:2.7.4.25]	False	False	False	False	True
HMMsoil84036	FOAM	pldB; lysophospholipase [EC:3.1.1.5]	False	True	True	False	False
HMMsoil84036	FOAM	pldB; lysophospholipase [EC:3.1.1.5]	False	True	True	False	False
HMMsoil84048	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil8406	FOAM	abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]	True	True	False	False	False
HMMsoil84065	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	True	False	False	False	True
HMMsoil84066	FOAM	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	False	False	True	False	False
HMMsoil84072	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil841	FOAM	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	True	False	False	False	False
HMMsoil8410	FOAM	manB; phosphomannomutase [EC:5.4.2.8]	False	True	False	False	True
HMMsoil8410	FOAM	manB; phosphomannomutase [EC:5.4.2.8]	False	True	False	False	True
HMMsoil84110	FOAM	STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein	False	False	False	False	True
HMMsoil84113	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil84113	FOAM	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	True	True	False	False	True
HMMsoil84115	FOAM	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23] [EC:2.3.1.157]	False	True	False	False	True
HMMsoil84115	FOAM	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23] [EC:2.3.1.157]	False	True	False	False	True
HMMsoil8412	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil84143	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]	False	False	False	False	True
HMMsoil84146	FOAM	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	True	False	False	False	False
HMMsoil84151	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil84167	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil84179	FOAM	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	False	False	True	False	False
HMMsoil8418	FOAM	cdd, CDA; cytidine deaminase [EC:3.5.4.5]	False	False	False	False	True
HMMsoil84182	FOAM	rbsC; ribose transport system permease protein	False	False	False	False	True
HMMsoil8419	FOAM	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	False	False	False	False	True
HMMsoil84195	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	True	True
HMMsoil842	FOAM	blt; MFS transporter, DHA1 family, multidrug resistance protein	True	False	False	False	False
HMMsoil8422	FOAM	E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]	False	False	False	False	True
HMMsoil84220	FOAM	relA; GTP pyrophosphokinase [EC:2.7.6.5]	False	False	False	False	True
HMMsoil84227	FOAM	UPB1, pydC; beta-ureidopropionase [EC:3.5.1.6]	False	False	False	False	True
HMMsoil84238	FOAM	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	False	False	False	False	True
HMMsoil8424	FOAM	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	False	False	False	False	True
HMMsoil84242	FOAM	PRUNE, PPX1; exopolyphosphatase [EC:3.6.1.11]	False	False	False	False	True
HMMsoil84243	FOAM	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	True	False	False	False	True
HMMsoil84243	FOAM	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	True	False	False	False	True
HMMsoil84249	FOAM	E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]	False	False	False	False	True
HMMsoil8425	FOAM	glk; glucokinase [EC:2.7.1.2]	False	True	False	False	False
HMMsoil84258	FOAM	adk, AK; adenylate kinase [EC:2.7.4.3]	False	False	False	False	True
HMMsoil84264	FOAM	xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]	True	True	False	False	False
HMMsoil8428	FOAM	ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]	False	False	False	False	True
HMMsoil84301	FOAM	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8] [EC:1.8.4.10]	False	False	False	False	True
HMMsoil8431	FOAM	rgpI; glucosyltransferase [EC:2.4.1.-]	True	True	False	False	False
HMMsoil84315	FOAM	MNN10; mannan polymerase II complex MNN10 subunit [EC:2.4.1.-]	True	True	False	False	False
HMMsoil84316	FOAM	E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]	False	True	False	False	False
HMMsoil84319	FOAM	stp1, pppA; serine/threonine protein phosphatase Stp1 [EC:3.1.3.16]; E3.1.3.16; protein phosphatase [EC:3.1.3.16]	False	True	False	False	False
HMMsoil84323	FOAM	MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]	True	False	False	False	False
HMMsoil84343	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil8436	FOAM	relA; GTP pyrophosphokinase [EC:2.7.6.5]	False	False	False	False	True
HMMsoil84366	FOAM	pulA; pullulanase [EC:3.2.1.41]	True	True	False	False	False
HMMsoil8437	FOAM	MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]	True	False	False	False	False
HMMsoil84370	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil84376	FOAM	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	True	False	False	False	False
HMMsoil84377	FOAM	rbsB; ribose transport system substrate-binding protein	False	False	False	False	True
HMMsoil84380	FOAM	cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72] [EC:3.1.3.-] [EC:3.1.4.-]	True	True	False	False	True
HMMsoil84385	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil84399	FOAM	yhbS; putative acetyltransferase [EC:2.3.1.-]	False	True	False	False	False
HMMsoil844	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil84407	FOAM	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	False	False	False	False	True
HMMsoil84415	FOAM	pulA; pullulanase [EC:3.2.1.41]	True	True	False	False	False
HMMsoil8443	FOAM	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	False	False	False	False	True
HMMsoil84440	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil84470	FOAM	GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	False	True	False	False	True
HMMsoil84470	FOAM	GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	False	True	False	False	True
HMMsoil84471	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; araG; L-arabinose transport system ATP-binding protein [EC:7.5.2.12]; mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]; xylG; D-xylose transport system ATP-binding protein [EC:7.5.2.10]; rhaT; rhamnose transport system ATP-binding protein [EC:7.5.2.-]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]	False	False	False	False	True
HMMsoil84472	FOAM	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]	True	True	False	False	False
HMMsoil84473	FOAM	Antibiotic ABC transporter [mD:m00248]	True	False	False	False	False
HMMsoil8449	FOAM	galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]	False	True	False	False	True
HMMsoil84492	FOAM	IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]	True	True	False	False	False
HMMsoil8450	FOAM	cysE; serine O-acetyltransferase [EC:2.3.1.30]	False	True	False	False	False
HMMsoil84506	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	False	False	False	False	True
HMMsoil84517	FOAM	purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	False	False	False	False	True
HMMsoil84522	FOAM	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]	False	False	False	False	True
HMMsoil84528	FOAM	ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]	False	False	False	False	True
HMMsoil84541	FOAM	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]	False	False	False	False	True
HMMsoil84549	FOAM	E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]	False	False	False	False	True
