id	db	name
HMMsoil109176	FOAM	E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]
HMMsoil109179	FOAM	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
HMMsoil109180	FOAM	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
HMMsoil109181	FOAM	ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil109184	FOAM	ABC.PA.P; polar amino acid transport system permease protein
HMMsoil109185	FOAM	ABC.MS.P; multiple sugar transport system permease protein
HMMsoil109186	FOAM	ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:7.4.2.1]
HMMsoil109188	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil10919	FOAM	opuA; osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil109190	FOAM	lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase [EC:4.1.1.20] [EC:2.7.2.4]; lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
HMMsoil109191	FOAM	CYP81F; indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]
HMMsoil109192	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; rhaT; rhamnose transport system ATP-binding protein [EC:7.5.2.-]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil109194	FOAM	LNAA, LNBA; L-tyrosine reductase [EC:1.2.1.101]
HMMsoil109195	FOAM	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16] [EC:3.1.3.6]
HMMsoil109196	FOAM	ABC.MS.P1; multiple sugar transport system permease protein
HMMsoil1092	FOAM	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
HMMsoil10920	FOAM	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
HMMsoil109206	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil109209	FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]; glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]; kinB; two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil109214	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
HMMsoil109218	FOAM	fdnH; formate dehydrogenase-N, beta subunit
HMMsoil109219	FOAM	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
HMMsoil10922	FOAM	cmpD; bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
HMMsoil109220	FOAM	K15878, narB; rieske iron-sulfur protein
HMMsoil109221	FOAM	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
HMMsoil109222	FOAM	nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]
HMMsoil109224	FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil109226	FOAM	avtA; valine--pyruvate aminotransferase [EC:2.6.1.66]
HMMsoil109228	FOAM	iunH; purine nucleosidase [EC:3.2.2.1]
HMMsoil10923	FOAM	ynjD; putative thiamine transport system ATP-binding protein
HMMsoil109231	FOAM	kinC; two-component system, sporulation sensor kinase C [EC:2.7.13.3]
HMMsoil109232	FOAM	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95] [EC:1.1.1.399]
HMMsoil109236	FOAM	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil109237	FOAM	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
HMMsoil109239	FOAM	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
HMMsoil10924	FOAM	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil109240	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil109241	FOAM	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8] [EC:1.8.4.10]
HMMsoil109245	FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]; narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
HMMsoil109248	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil109249	FOAM	pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]
HMMsoil10925	FOAM	oadA; oxaloacetate decarboxylase (Na+ extruding) subunit alpha [EC:7.2.4.2]
HMMsoil109250	FOAM	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
HMMsoil109255	FOAM	ackA; acetate kinase [EC:2.7.2.1]
HMMsoil109257	FOAM	hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3] [EC:1.8.98.4] [EC:1.8.98.5] [EC:1.8.98.6]
HMMsoil10926	FOAM	nos; nitric-oxide synthase, bacterial [EC:1.14.14.47]
HMMsoil109261	FOAM	PRKDC; DNA-dependent protein kinase catalytic subunit [EC:2.7.11.1]
HMMsoil109265	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]; K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil109267	FOAM	rhaB; rhamnulokinase [EC:2.7.1.5]
HMMsoil10927	FOAM	Multiple sugar transporter [mD:m00207]
HMMsoil109274	FOAM	carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
HMMsoil109275	FOAM	treZ, glgZ; maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]
HMMsoil109276	FOAM	ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil109279	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
HMMsoil10928	FOAM	ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]
HMMsoil109280	FOAM	E1.6.2.2; cytochrome-b5 reductase [EC:1.6.2.2]
HMMsoil109284	FOAM	pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]
HMMsoil109285	FOAM	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
HMMsoil109286	FOAM	irp5, ybtE; yersiniabactin salicyl-AMP ligase [EC:6.3.2.-]
HMMsoil109288	FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil109289	FOAM	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
HMMsoil10929	FOAM	ACS; 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]
HMMsoil109291	FOAM	GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
HMMsoil109292	FOAM	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
HMMsoil109294	FOAM	E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-]
HMMsoil109296	FOAM	fdoI, fdsG; formate dehydrogenase subunit gamma
HMMsoil1093	FOAM	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]; porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]
HMMsoil10930	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]; desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
HMMsoil109303	FOAM	E1.5.3.1; sarcosine oxidase [EC:1.5.3.1]
HMMsoil109309	FOAM	ATP2C; P-type Ca2+ transporter type 2C [EC:7.2.2.10]
HMMsoil109312	FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
HMMsoil109314	FOAM	E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
HMMsoil109315	FOAM	nirS; nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1] [EC:1.7.99.1]
HMMsoil109316	FOAM	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
HMMsoil109317	FOAM	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
HMMsoil109318	FOAM	rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
HMMsoil109319	FOAM	fwdE, fmdE; formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]
HMMsoil109322	FOAM	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
HMMsoil109323	FOAM	ndhI; NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]
HMMsoil109324	FOAM	IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]
HMMsoil109326	FOAM	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
HMMsoil109327	FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
HMMsoil109328	FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil109329	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil10933	FOAM	paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
HMMsoil109332	FOAM	gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]; PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
HMMsoil109334	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
HMMsoil109335	FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]; K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]
HMMsoil109336	FOAM	senX3; two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil109337	FOAM	basS; two-component system, OmpR family, sensor histidine kinase BasS [EC:2.7.13.3]
HMMsoil109338	FOAM	norC; nitric oxide reductase subunit C
HMMsoil109339	FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil10934	FOAM	ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil109346	FOAM	rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
HMMsoil109348	FOAM	opuC; osmoprotectant transport system substrate-binding protein
HMMsoil109349	FOAM	mhpT; MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter
HMMsoil109350	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil109352	FOAM	ABC.MS.P1; multiple sugar transport system permease protein
HMMsoil109353	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
HMMsoil109356	FOAM	ABC.PE.P; peptide/nickel transport system permease protein
HMMsoil109360	FOAM	ABC.SP.P; putative spermidine/putrescine transport system permease protein
HMMsoil109361	FOAM	celB, chbC; cellobiose PTS system EIIC component
HMMsoil109362	FOAM	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
HMMsoil109364	FOAM	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
HMMsoil109366	FOAM	troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]
HMMsoil109367	FOAM	ABC.PA.P; polar amino acid transport system permease protein
HMMsoil109368	FOAM	manB; phosphomannomutase [EC:5.4.2.8]
HMMsoil109369	FOAM	ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]
HMMsoil109374	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil109375	FOAM	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
HMMsoil109376	FOAM	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil109377	FOAM	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
HMMsoil109379	FOAM	fdoI, fdsG; formate dehydrogenase subunit gamma
HMMsoil109380	FOAM	ddpD; peptide/nickel transport system ATP-binding protein; ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil109381	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil109382	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil109387	FOAM	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
HMMsoil109388	FOAM	Trehalose/maltose transporter [mD:m00204]
HMMsoil10939	FOAM	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil109390	FOAM	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
HMMsoil109395	FOAM	malE; maltose/maltodextrin transport system substrate-binding protein
HMMsoil1094	FOAM	ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil10940	FOAM	crr; sugar PTS system EIIA component [EC:2.7.1.-]; ptsGb; glucose PTS system EIIB component [EC:2.7.1.199]; ptsG; glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]; N-acetylglucosamine-specific II component [mD:m00267]; nagEb; N-acetylglucosamine PTS system EIIB component [EC:2.7.1.193]; nagE; N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]; Maltose and glucose-specific II component [mD:m00266]; malX; maltose/glucose PTS system EIICB component [EC:2.7.1.199] [EC:2.7.1.208]; D-glucosamine-specific II component [mD:m00282]; gamP; D-glucosamine PTS system EIICBA component [EC:2.7.1.-]; Arbutin-like II component [mD:m00268]; glvC, malP, aglA; alpha-glucoside PTS system EIICB component [EC:2.7.1.208] [EC:2.7.1.-]; Lactose; Sucrose; Maltose; Starch; Mannose; Galactose
HMMsoil109401	FOAM	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil109403	FOAM	ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil109404	FOAM	Multiple sugar transporter [mD:m00207]
HMMsoil109406	FOAM	ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil109407	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil10941	FOAM	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
HMMsoil109414	FOAM	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
HMMsoil109419	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil10942	FOAM	spoIIE; stage II sporulation protein E [EC:3.1.3.16]
HMMsoil109420	FOAM	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
HMMsoil109424	FOAM	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
HMMsoil10943	FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]; tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
HMMsoil109436	FOAM	celB, chbC; cellobiose PTS system EIIC component
HMMsoil109439	FOAM	livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil10944	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil109446	FOAM	exuT; MFS transporter, ACS family, hexuronate transporter
HMMsoil109447	FOAM	E2.4.1.173; sterol 3beta-glucosyltransferase [EC:2.4.1.173]
HMMsoil109448	FOAM	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil10945	FOAM	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
HMMsoil109452	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil109455	FOAM	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
HMMsoil109457	FOAM	lacF, araP; lactose/L-arabinose transport system permease protein
HMMsoil109458	FOAM	FUCA; alpha-L-fucosidase [EC:3.2.1.51]
HMMsoil10946	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
HMMsoil109460	FOAM	ptb; phosphate butyryltransferase [EC:2.3.1.19]
HMMsoil109462	FOAM	metN; D-methionine transport system ATP-binding protein
HMMsoil109466	FOAM	ABC.PE.P; peptide/nickel transport system permease protein
HMMsoil109467	FOAM	ALG13; beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]; ALG14; beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]
HMMsoil109468	FOAM	ABC.MS.P; multiple sugar transport system permease protein
HMMsoil10947	FOAM	UGCG; ceramide glucosyltransferase [EC:2.4.1.80]
HMMsoil109471	FOAM	E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
HMMsoil109473	FOAM	ABC.MS.P; multiple sugar transport system permease protein
HMMsoil109475	FOAM	ABC.MS.P; multiple sugar transport system permease protein
HMMsoil10948	FOAM	znuC; zinc transport system ATP-binding protein [EC:7.2.2.20]
HMMsoil109482	FOAM	ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil109485	FOAM	ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil109486	FOAM	CYP81F; indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]
HMMsoil109487	FOAM	CYP81F; indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]
HMMsoil109488	FOAM	CYP81F; indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]
HMMsoil109489	FOAM	ABC.CD.P; putative ABC transport system permease protein
HMMsoil10949	FOAM	sacC, levB; levanase [EC:3.2.1.65]
HMMsoil109490	FOAM	Antibiotic ABC transporter [mD:m00248]; ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil109491	FOAM	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
HMMsoil109493	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil109494	FOAM	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil109495	FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]
HMMsoil109496	FOAM	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
HMMsoil109497	FOAM	cpdP; 3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17]
HMMsoil109498	FOAM	potH; putrescine transport system permease protein
HMMsoil1095	FOAM	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
HMMsoil10950	FOAM	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
HMMsoil109500	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
HMMsoil109501	FOAM	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]; K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil109502	FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil109505	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil109506	FOAM	ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil10951	FOAM	malK, mtlK, thuK; multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil109513	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil109514	FOAM	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil109515	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil109518	FOAM	E3.1.3.16; protein phosphatase [EC:3.1.3.16]
HMMsoil109519	FOAM	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
HMMsoil10952	FOAM	dapdh; diaminopimelate dehydrogenase [EC:1.4.1.16]
HMMsoil109521	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil109522	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
HMMsoil109523	FOAM	tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57]
HMMsoil109524	FOAM	polA; DNA polymerase I [EC:2.7.7.7]
HMMsoil109525	FOAM	xdhA; xanthine dehydrogenase small subunit [EC:1.17.1.4]
HMMsoil10953	FOAM	ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil109533	FOAM	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
HMMsoil109538	FOAM	ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5] [EC:3.6.1.45]
HMMsoil10954	FOAM	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
HMMsoil109541	FOAM	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
HMMsoil109546	FOAM	codA; cytosine/creatinine deaminase [EC:3.5.4.1] [EC:3.5.4.21]
HMMsoil109547	FOAM	fwdF, fmdF; 4Fe-4S ferredoxin
HMMsoil109548	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil10955	FOAM	metN; D-methionine transport system ATP-binding protein
HMMsoil109553	FOAM	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16] [EC:1.2.1.79] [EC:1.2.1.20]
HMMsoil109555	FOAM	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
HMMsoil109557	FOAM	pip; proline iminopeptidase [EC:3.4.11.5]
HMMsoil109561	FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
HMMsoil109562	FOAM	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
HMMsoil109563	FOAM	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
HMMsoil109565	FOAM	nrfC; protein NrfC
HMMsoil109569	FOAM	hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3] [EC:1.8.98.4] [EC:1.8.98.5] [EC:1.8.98.6]
HMMsoil10957	FOAM	proV; glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil109571	FOAM	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
HMMsoil109572	FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
HMMsoil109574	FOAM	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]; citS; two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]; K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
HMMsoil10958	FOAM	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
HMMsoil109586	FOAM	PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
HMMsoil109587	FOAM	carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
HMMsoil109588	FOAM	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
HMMsoil109589	FOAM	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
HMMsoil10959	FOAM	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
HMMsoil109591	FOAM	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
HMMsoil109592	FOAM	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
HMMsoil109596	FOAM	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11] [EC:2.6.1.17]
HMMsoil109597	FOAM	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
HMMsoil109598	FOAM	saeS; two-component system, OmpR family, sensor histidine kinase SaeS [EC:2.7.13.3]
HMMsoil1096	FOAM	ABC.SP.P; putative spermidine/putrescine transport system permease protein
HMMsoil10960	FOAM	Multiple sugar transporter [mD:m00207]
HMMsoil109604	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
HMMsoil109606	FOAM	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil109607	FOAM	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]
HMMsoil109609	FOAM	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
HMMsoil10961	FOAM	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
HMMsoil109613	FOAM	nblS; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]
HMMsoil109615	FOAM	ABC.PA.S; polar amino acid transport system substrate-binding protein; ABC.PA.P; polar amino acid transport system permease protein
HMMsoil109617	FOAM	livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil10962	FOAM	trpG; anthranilate synthase component II [EC:4.1.3.27]
HMMsoil109623	FOAM	ABC-2.P; ABC-2 type transport system permease protein
HMMsoil109626	FOAM	BSK; BR-signaling kinase [EC:2.7.11.1]
HMMsoil109627	FOAM	nasB; assimilatory nitrate reductase electron transfer subunit [EC:1.7.99.-]
HMMsoil109629	FOAM	cssS; two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]
HMMsoil10963	FOAM	livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil109631	FOAM	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
HMMsoil109632	FOAM	GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
HMMsoil109633	FOAM	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
HMMsoil109634	FOAM	speB; agmatinase [EC:3.5.3.11]
HMMsoil109635	FOAM	FDH; formate dehydrogenase [EC:1.17.1.9]
HMMsoil10964	FOAM	E3.2.1.58; glucan 1,3-beta-glucosidase [EC:3.2.1.58]
HMMsoil109641	FOAM	xylB, XYLB; xylulokinase [EC:2.7.1.17]
HMMsoil109646	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil109649	FOAM	cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
HMMsoil10965	FOAM	ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
HMMsoil109650	FOAM	opuA; osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil109652	FOAM	ALDH18A1, P5CS; delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11] [EC:1.2.1.41]; proB; glutamate 5-kinase [EC:2.7.2.11]
HMMsoil109653	FOAM	opuA; osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil109656	FOAM	ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil109658	FOAM	rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]
HMMsoil10966	FOAM	urtD; urea transport system ATP-binding protein
HMMsoil109662	FOAM	celB, chbC; cellobiose PTS system EIIC component
