id,db,name
HMMsoil106839,FOAM,"RPC2, POLR3B; DNA-directed RNA polymerase III subunit RPC2 EC:2.7.7.6"
HMMsoil106840,FOAM,"kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3"
HMMsoil106841,FOAM,"narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit EC:1.7.5.1 1.7.99.-"
HMMsoil106844,FOAM,nasA; assimilatory nitrate reductase catalytic subunit EC:1.7.99.-
HMMsoil106845,FOAM,nasA; assimilatory nitrate reductase catalytic subunit EC:1.7.99.-
HMMsoil106846,FOAM,nuoB; NADH-quinone oxidoreductase subunit B EC:7.1.1.2
HMMsoil106849,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil106852,FOAM,"DUSP, MKP; dual specificity MAP kinase phosphatase EC:3.1.3.16 3.1.3.48"
HMMsoil106855,FOAM,pdp; pyrimidine-nucleoside phosphorylase EC:2.4.2.2
HMMsoil106859,FOAM,
HMMsoil106864,FOAM,lptB; lipopolysaccharide export system ATP-binding protein EC:7.5.2.5
HMMsoil106865,FOAM,"celB, chbC; cellobiose PTS system EIIC component"
HMMsoil106866,FOAM,frhB; coenzyme F420 hydrogenase subunit beta EC:1.12.98.1
HMMsoil106868,FOAM,CPK; calcium-dependent protein kinase EC:2.7.11.1
HMMsoil106870,FOAM,"nreB; two-component system, NarL family, sensor histidine kinase NreB EC:2.7.13.3"
HMMsoil106872,FOAM,fwdH; 4Fe-4S ferredoxin
HMMsoil107134,FOAM,
HMMsoil107135,FOAM,relA; GTP pyrophosphokinase EC:2.7.6.5
HMMsoil107141,FOAM,"narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit EC:1.7.5.1 1.7.99.-"
HMMsoil107143,FOAM,"GSR, gor; glutathione reductase (NADPH) EC:1.8.1.7"
HMMsoil107146,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil107149,FOAM,lpxA; UDP-N-acetylglucosamine acyltransferase EC:2.3.1.129
HMMsoil107151,FOAM,uxaA; altronate hydrolase EC:4.2.1.7
HMMsoil106888,FOAM,trpF; phosphoribosylanthranilate isomerase EC:5.3.1.24
HMMsoil106889,FOAM,cmk; CMP/dCMP kinase EC:2.7.4.25
HMMsoil106893,FOAM,"dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB EC:2.7.13.3"
HMMsoil106895,FOAM,"pyrG, CTPS; CTP synthase EC:6.3.4.2"
HMMsoil106897,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil106898,FOAM,"PCCA, pccA; propionyl-CoA carboxylase alpha chain EC:6.4.1.3"
HMMsoil106901,FOAM,"GBE1, glgB; 1,4-alpha-glucan branching enzyme EC:2.4.1.18"
HMMsoil106913,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil106914,FOAM,ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil106916,FOAM,"torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3"
HMMsoil106917,FOAM,frhB; coenzyme F420 hydrogenase subunit beta EC:1.12.98.1
HMMsoil106927,FOAM,hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component EC:1.18.1.3
HMMsoil106928,FOAM,cysI; sulfite reductase (NADPH) hemoprotein beta-component EC:1.8.1.2
HMMsoil106929,FOAM,E2.6.1.18; beta-alanine--pyruvate transaminase EC:2.6.1.18
HMMsoil106932,FOAM,ABC.CD.P; putative ABC transport system permease protein
HMMsoil106936,FOAM,ALDH; aldehyde dehydrogenase (NAD+) EC:1.2.1.3
HMMsoil106937,FOAM,"fwdD, fmdD; formylmethanofuran dehydrogenase subunit D EC:1.2.7.12"
HMMsoil106945,FOAM,"K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3"
HMMsoil106947,FOAM,aroKB; shikimate kinase / 3-dehydroquinate synthase EC:2.7.1.71 4.2.3.4
HMMsoil106948,FOAM,mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase EC:1.14.13.127
HMMsoil106949,FOAM,ABC-2.P; ABC-2 type transport system permease protein
HMMsoil106951,FOAM,mutY; A/G-specific adenine glycosylase EC:3.2.2.31
HMMsoil106952,FOAM,rsbW; serine/threonine-protein kinase RsbW EC:2.7.11.1
HMMsoil106954,FOAM,PASK; PAS domain containing serine/threonine kinase EC:2.7.11.1
HMMsoil106956,FOAM,PPP5C; serine/threonine-protein phosphatase 5 EC:3.1.3.16
HMMsoil106963,FOAM,"fadA, fadI; acetyl-CoA acyltransferase EC:2.3.1.16"
HMMsoil106964,FOAM,
HMMsoil106975,FOAM,ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil106976,FOAM,cca; tRNA nucleotidyltransferase (CCA-adding enzyme) EC:2.7.7.72 3.1.3.- 3.1.4.-
HMMsoil106978,FOAM,rimL; ribosomal-protein-serine acetyltransferase EC:2.3.1.-
HMMsoil106981,FOAM,"ACADM, acd; acyl-CoA dehydrogenase EC:1.3.8.7"
HMMsoil106982,FOAM,"uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3"
HMMsoil106984,FOAM,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit EC:2.2.1.6"
HMMsoil106986,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil107199,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil107201,FOAM,"AMY, amyA, malS; alpha-amylase EC:3.2.1.1"
HMMsoil107203,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil107205,FOAM,
HMMsoil107206,FOAM,
HMMsoil107207,FOAM,amiABC; N-acetylmuramoyl-L-alanine amidase EC:3.5.1.28
HMMsoil107210,FOAM,glmM; phosphoglucosamine mutase EC:5.4.2.10
HMMsoil107215,FOAM,ALDH; aldehyde dehydrogenase (NAD+) EC:1.2.1.3
HMMsoil107217,FOAM,"PC, pyc; pyruvate carboxylase EC:6.4.1.1"
HMMsoil107219,FOAM,"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta EC:1.2.7.3"
HMMsoil107229,FOAM,"cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3"
HMMsoil107232,FOAM,dgoD; galactonate dehydratase EC:4.2.1.6
HMMsoil107236,FOAM,"ACADM, acd; acyl-CoA dehydrogenase EC:1.3.8.7"
HMMsoil107238,FOAM,"ydfJ; MFS transporter, MHS family, metabolite:H+ symporter"
HMMsoil107037,FOAM,"tgtA2, arcS; archaeosine synthase alpha-subunit EC:2.6.1.97 2.6.1.-"
HMMsoil107039,FOAM,"afuC, fbpC; iron(III) transport system ATP-binding protein EC:7.2.2.7"
HMMsoil107040,FOAM,"afuC, fbpC; iron(III) transport system ATP-binding protein EC:7.2.2.7"
HMMsoil107044,FOAM,"E3.2.1.8, xynA; endo-1,4-beta-xylanase EC:3.2.1.8"
HMMsoil107045,FOAM,ABC.CD.P; putative ABC transport system permease protein
HMMsoil107048,FOAM,"SLC16A5; MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 5"
HMMsoil107049,FOAM,bglS; licheninase EC:3.2.1.73
HMMsoil107052,FOAM,
HMMsoil107053,FOAM,"HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase EC:1.1.1.31"
HMMsoil107054,FOAM,ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil107057,FOAM,
HMMsoil107061,FOAM,caiD; crotonobetainyl-CoA hydratase EC:4.2.1.149
HMMsoil107064,FOAM,
HMMsoil107066,FOAM,
HMMsoil107071,FOAM,"fadH; 2,4-dienoyl-CoA reductase (NADPH2) EC:1.3.1.34"
HMMsoil107075,FOAM,ABC.MS.P; multiple sugar transport system permease protein
HMMsoil107077,FOAM,"hcaE, hcaA1; 3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha EC:1.14.12.19"
HMMsoil107078,FOAM,ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil107079,FOAM,ABC.PA.P; polar amino acid transport system permease protein
HMMsoil107080,FOAM,ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil107088,FOAM,znuB; zinc transport system permease protein
HMMsoil107090,FOAM,"K02486; two-component system, sensor kinase EC:2.7.13.3"
HMMsoil107091,FOAM,"butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase EC:1.1.1.- 1.1.1.76 1.1.1.304"
HMMsoil107092,FOAM,E2.6.1.83; LL-diaminopimelate aminotransferase EC:2.6.1.83
HMMsoil107095,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil107096,FOAM,
HMMsoil107098,FOAM,"cpdP; 3',5'-cyclic-nucleotide phosphodiesterase EC:3.1.4.17"
HMMsoil107099,FOAM,"E3.5.4.3, guaD; guanine deaminase EC:3.5.4.3"
HMMsoil107101,FOAM,CYP81F; indol-3-yl-methylglucosinolate hydroxylase EC:1.14.-.-
HMMsoil107104,FOAM,mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase EC:6.3.2.45
HMMsoil107107,FOAM,cmk; CMP/dCMP kinase EC:2.7.4.25
HMMsoil107108,FOAM,"torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3"
HMMsoil107109,FOAM,"K02486; two-component system, sensor kinase EC:2.7.13.3"
HMMsoil107113,FOAM,pheA1; chorismate mutase EC:5.4.99.5
HMMsoil107115,FOAM,"trxB, TRR; thioredoxin reductase (NADPH) EC:1.8.1.9"
HMMsoil107117,FOAM,"dctS; two-component system, LuxR family, sensor histidine kinase DctS EC:2.7.13.3"
HMMsoil107118,FOAM,hipO; hippurate hydrolase EC:3.5.1.32
HMMsoil107119,FOAM,"STK10, LOK; serine/threonine kinase 10 EC:2.7.11.1"
HMMsoil107121,FOAM,"uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3"
HMMsoil107123,FOAM,relA; GTP pyrophosphokinase EC:2.7.6.5
HMMsoil107124,FOAM,"PRDX2_4, ahpC; peroxiredoxin 2/4 EC:1.11.1.24"
HMMsoil107125,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil107126,FOAM,"tmk, DTYMK; dTMP kinase EC:2.7.4.9"
HMMsoil107154,FOAM,CHEK2; serine/threonine-protein kinase CHEK2 EC:2.7.11.1
HMMsoil107156,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil107157,FOAM,livH; branched-chain amino acid transport system permease protein
HMMsoil107160,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil107161,FOAM,"deaD, cshA; ATP-dependent RNA helicase DeaD EC:3.6.4.13"
HMMsoil107162,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil107165,FOAM,"aprB; adenylylsulfate reductase, subunit B EC:1.8.99.2"
HMMsoil107166,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil107168,FOAM,purN; phosphoribosylglycinamide formyltransferase 1 EC:2.1.2.2
HMMsoil107170,FOAM,lptB; lipopolysaccharide export system ATP-binding protein EC:7.5.2.5
HMMsoil107172,FOAM,modC; molybdate transport system ATP-binding protein EC:7.3.2.5
HMMsoil107173,FOAM,"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"
HMMsoil107175,FOAM,ABC.FEV.A; iron complex transport system ATP-binding protein EC:7.2.2.-
HMMsoil107177,FOAM,nirA; ferredoxin-nitrite reductase EC:1.7.7.1
HMMsoil107178,FOAM,cysI; sulfite reductase (NADPH) hemoprotein beta-component EC:1.8.1.2
HMMsoil107180,FOAM,"pnp, PNPT1; polyribonucleotide nucleotidyltransferase EC:2.7.7.8"
HMMsoil107181,FOAM,purD; phosphoribosylamine---glycine ligase EC:6.3.4.13
HMMsoil107184,FOAM,"E2.3.1.8, pta; phosphate acetyltransferase EC:2.3.1.8"
HMMsoil107186,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil107187,FOAM,"SLN1; osomolarity two-component system, sensor histidine kinase SLN1 EC:2.7.13.3"
HMMsoil107188,FOAM,ALDH; aldehyde dehydrogenase (NAD+) EC:1.2.1.3
HMMsoil107193,FOAM,"K02480; two-component system, NarL family, sensor kinase EC:2.7.13.3"
HMMsoil107194,FOAM,"kinA; two-component system, sporulation sensor kinase A EC:2.7.13.3"
HMMsoil107318,FOAM,"K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3"
HMMsoil107322,FOAM,livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil107326,FOAM,
HMMsoil107329,FOAM,"dgoT; MFS transporter, ACS family, D-galactonate transporter"
HMMsoil107333,FOAM,"afuC, fbpC; iron(III) transport system ATP-binding protein EC:7.2.2.7"
HMMsoil107335,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil107336,FOAM,ABC.SP.P; putative spermidine/putrescine transport system permease protein
HMMsoil107337,FOAM,ABC.SP.P; putative spermidine/putrescine transport system permease protein
HMMsoil107344,FOAM,ABC.MS.P; multiple sugar transport system permease protein
HMMsoil107353,FOAM,PAL; phenylalanine ammonia-lyase EC:4.3.1.24
HMMsoil107354,FOAM,lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase EC:4.1.1.20 2.7.2.4
HMMsoil107355,FOAM,EIF2AK3; eukaryotic translation initiation factor 2-alpha kinase 3 EC:2.7.11.1
HMMsoil107362,FOAM,"LNAA, LNBA; L-tyrosine reductase EC:1.2.1.101"
HMMsoil107363,FOAM,K05833; putative tryptophan/tyrosine transport system ATP-binding protein
HMMsoil107371,FOAM,"desK; two-component system, NarL family, sensor histidine kinase DesK EC:2.7.13.3"
HMMsoil107375,FOAM,"E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase EC:4.1.1.17"
HMMsoil107376,FOAM,"cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3"
HMMsoil107377,FOAM,"LNAA, LNBA; L-tyrosine reductase EC:1.2.1.101"
HMMsoil107378,FOAM,"ACSL, fadD; long-chain acyl-CoA synthetase EC:6.2.1.3"
HMMsoil107380,FOAM,"E3.5.4.3, guaD; guanine deaminase EC:3.5.4.3"
HMMsoil107381,FOAM,"kinA; two-component system, sporulation sensor kinase A EC:2.7.13.3"
HMMsoil107385,FOAM,"dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase EC:2.3.1.117"
HMMsoil107392,FOAM,NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3 EC:7.1.1.2
HMMsoil107395,FOAM,"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3"
HMMsoil107396,FOAM,"MAO, aofH; monoamine oxidase EC:1.4.3.4"
HMMsoil107397,FOAM,"nreB; two-component system, NarL family, sensor histidine kinase NreB EC:2.7.13.3"
HMMsoil107400,FOAM,cysH; phosphoadenosine phosphosulfate reductase EC:1.8.4.8 1.8.4.10
HMMsoil107401,FOAM,"E2.2.1.2, talA, talB; transaldolase EC:2.2.1.2"
HMMsoil107409,FOAM,"cpdP; 3',5'-cyclic-nucleotide phosphodiesterase EC:3.1.4.17"
HMMsoil107410,FOAM,"dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB EC:2.7.13.3"
HMMsoil107411,FOAM,hisE; phosphoribosyl-ATP pyrophosphohydrolase EC:3.6.1.31
HMMsoil107412,FOAM,"HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase EC:1.1.1.31"
HMMsoil107413,FOAM,E1.11.1.5; cytochrome c peroxidase EC:1.11.1.5
HMMsoil107415,FOAM,"pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB EC:2.7.13.3"
HMMsoil107416,FOAM,"lytS; two-component system, LytTR family, sensor histidine kinase LytS EC:2.7.13.3"
HMMsoil107417,FOAM,AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) EC:2.7.13.3
HMMsoil107418,FOAM,SERK1; somatic embryogenesis receptor kinase 1 EC:2.7.10.1 2.7.11.1
HMMsoil107419,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil107420,FOAM,tyrB; aromatic-amino-acid transaminase EC:2.6.1.57
HMMsoil107422,FOAM,relA; GTP pyrophosphokinase EC:2.7.6.5
HMMsoil107423,FOAM,hisC; histidinol-phosphate aminotransferase EC:2.6.1.9
HMMsoil107240,FOAM,"yaaU; MFS transporter, putative metabolite transport protein"
HMMsoil107242,FOAM,hipO; hippurate hydrolase EC:3.5.1.32
HMMsoil107245,FOAM,ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil107246,FOAM,ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil107247,FOAM,cbiQ; cobalt/nickel transport system permease protein
HMMsoil107251,FOAM,metN; D-methionine transport system ATP-binding protein
HMMsoil107253,FOAM,ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil107255,FOAM,CYP79F2; homomethionine N-monooxygenase EC:1.14.14.42
HMMsoil107258,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil107259,FOAM,ABC.SS.A; simple sugar transport system ATP-binding protein EC:7.5.2.-
HMMsoil107262,FOAM,
HMMsoil107264,FOAM,"afuC, fbpC; iron(III) transport system ATP-binding protein EC:7.2.2.7"
HMMsoil107266,FOAM,DPM1; dolichol-phosphate mannosyltransferase EC:2.4.1.83
HMMsoil107267,FOAM,"E2.2.1.1, tktA, tktB; transketolase EC:2.2.1.1"
HMMsoil107720,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil107722,FOAM,"rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3"
HMMsoil107467,FOAM,"GBE1, glgB; 1,4-alpha-glucan branching enzyme EC:2.4.1.18"
HMMsoil107468,FOAM,"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase EC:2.4.1.-"
HMMsoil107469,FOAM,"narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit EC:1.7.5.1 1.7.99.-"
HMMsoil107470,FOAM,aceE; pyruvate dehydrogenase E1 component EC:1.2.4.1
HMMsoil107471,FOAM,ALDH3; aldehyde dehydrogenase (NAD(P)+) EC:1.2.1.5
HMMsoil107472,FOAM,glk; glucokinase EC:2.7.1.2
HMMsoil107474,FOAM,"rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3"
HMMsoil107477,FOAM,purD; phosphoribosylamine---glycine ligase EC:6.3.4.13
HMMsoil107480,FOAM,"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3"
HMMsoil107485,FOAM,"BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit EC:1.2.4.4"
HMMsoil107489,FOAM,nirK; nitrite reductase (NO-forming) EC:1.7.2.1
HMMsoil107490,FOAM,cysH; phosphoadenosine phosphosulfate reductase EC:1.8.4.8 1.8.4.10
HMMsoil107492,FOAM,ABC.SN.P; NitT/TauT family transport system permease protein
HMMsoil107493,FOAM,gltB; glutamate synthase (NADPH) large chain EC:1.4.1.13
HMMsoil107494,FOAM,"peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein"
HMMsoil107496,FOAM,rsbW; serine/threonine-protein kinase RsbW EC:2.7.11.1
HMMsoil107499,FOAM,livM; branched-chain amino acid transport system permease protein
HMMsoil107500,FOAM,"NUDT19; nucleoside diphosphate-linked moiety X motif 19, mitochondrial EC:3.6.1.-"
HMMsoil107501,FOAM,modC; molybdate transport system ATP-binding protein EC:7.3.2.5
HMMsoil107505,FOAM,
HMMsoil107506,FOAM,"GSR, gor; glutathione reductase (NADPH) EC:1.8.1.7"
HMMsoil107509,FOAM,"peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein"
HMMsoil107510,FOAM,ABC.SS.A; simple sugar transport system ATP-binding protein EC:7.5.2.-
HMMsoil107511,FOAM,
HMMsoil107514,FOAM,"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"
HMMsoil107515,FOAM,nirA; ferredoxin-nitrite reductase EC:1.7.7.1
HMMsoil107525,FOAM,"comP; two-component system, NarL family, sensor histidine kinase ComP EC:2.7.13.3"
HMMsoil107534,FOAM,"mdh1, mxaF; methanol dehydrogenase (cytochrome c) subunit 1 EC:1.1.2.7"
HMMsoil107536,FOAM,cysH; phosphoadenosine phosphosulfate reductase EC:1.8.4.8 1.8.4.10
HMMsoil107538,FOAM,"cdhE, acsC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma EC:2.1.1.245"
HMMsoil107541,FOAM,
HMMsoil107545,FOAM,ispB; octaprenyl-diphosphate synthase EC:2.5.1.90
HMMsoil107546,FOAM,"STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein"
HMMsoil107547,FOAM,potH; putrescine transport system permease protein
HMMsoil107268,FOAM,"celB, chbC; cellobiose PTS system EIIC component"
HMMsoil107269,FOAM,togA; oligogalacturonide transport system ATP-binding protein
HMMsoil107270,FOAM,livM; branched-chain amino acid transport system permease protein
HMMsoil107275,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil107281,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil107285,FOAM,"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase EC:3.2.1.86"
HMMsoil107288,FOAM,lysA; diaminopimelate decarboxylase EC:4.1.1.20
HMMsoil107294,FOAM,"coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit EC:1.2.5.3"
HMMsoil107295,FOAM,"ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase EC:2.1.1.63"
HMMsoil107301,FOAM,ABC.FEV.A; iron complex transport system ATP-binding protein EC:7.2.2.-
HMMsoil107308,FOAM,DUR1; urea carboxylase / allophanate hydrolase EC:6.3.4.6 3.5.1.54
HMMsoil107309,FOAM,livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil107314,FOAM,"fadH; 2,4-dienoyl-CoA reductase (NADPH2) EC:1.3.1.34"
HMMsoil107587,FOAM,"xylB, XYLB; xylulokinase EC:2.7.1.17"
HMMsoil107588,FOAM,malG; maltose/maltodextrin transport system permease protein
HMMsoil107589,FOAM,"tmuM; 1,3,7-trimethyluric acid 5-monooxygenase EC:1.14.13.212"
HMMsoil107592,FOAM,ABC.MS.P; multiple sugar transport system permease protein
HMMsoil107595,FOAM,ABC-2.P; ABC-2 type transport system permease protein
HMMsoil107600,FOAM,opuBD; osmoprotectant transport system permease protein
HMMsoil107601,FOAM,E2.7.11.1; non-specific serine/threonine protein kinase EC:2.7.11.1
HMMsoil107606,FOAM,potI; putrescine transport system permease protein
HMMsoil107609,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil107610,FOAM,"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3"
HMMsoil107613,FOAM,CYP81F; indol-3-yl-methylglucosinolate hydroxylase EC:1.14.-.-
HMMsoil107617,FOAM,"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3"
HMMsoil107618,FOAM,"kinB; two-component system, NtrC family, sensor histidine kinase KinB EC:2.7.13.3"
HMMsoil107619,FOAM,"resE; two-component system, OmpR family, sensor histidine kinase ResE EC:2.7.13.3"
HMMsoil107627,FOAM,pyrD; dihydroorotate dehydrogenase (fumarate) EC:1.3.98.1
HMMsoil107628,FOAM,"kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3"
HMMsoil107629,FOAM,K10907; aminotransferase EC:2.6.1.-
HMMsoil107630,FOAM,"uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3"
HMMsoil107631,FOAM,"rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3"
HMMsoil107632,FOAM,nudF; ADP-ribose pyrophosphatase EC:3.6.1.13
HMMsoil107634,FOAM,MKK1_2; mitogen-activated protein kinase kinase EC:2.7.12.2
HMMsoil107636,FOAM,hom; homoserine dehydrogenase EC:1.1.1.3
HMMsoil107639,FOAM,"spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase EC:2.7.6.5 3.1.7.2"
HMMsoil107642,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil107644,FOAM,"ACADM, acd; acyl-CoA dehydrogenase EC:1.3.8.7"
HMMsoil107646,FOAM,"yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3"
HMMsoil107647,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil107649,FOAM,relA; GTP pyrophosphokinase EC:2.7.6.5
HMMsoil107650,FOAM,rbsC; ribose transport system permease protein
HMMsoil107651,FOAM,entF; enterobactin synthetase component F EC:6.3.2.14
HMMsoil107654,FOAM,"bphAa, bphA1, bphA; biphenyl 2,3-dioxygenase subunit alpha EC:1.14.12.18"
HMMsoil107655,FOAM,CMO; choline monooxygenase EC:1.14.15.7
HMMsoil107656,FOAM,nasB; assimilatory nitrate reductase electron transfer subunit EC:1.7.99.-
HMMsoil107662,FOAM,"fdnH; formate dehydrogenase-N, beta subunit"
HMMsoil107663,FOAM,"creC; two-component system, OmpR family, sensor histidine kinase CreC EC:2.7.13.3"
HMMsoil107668,FOAM,ndh; NADH:ubiquinone reductase (H+-translocating) EC:7.1.1.2
HMMsoil107669,FOAM,"NUAK; NUAK family, SNF1-like kinase EC:2.7.11.1"
HMMsoil107671,FOAM,pdp; pyrimidine-nucleoside phosphorylase EC:2.4.2.2
HMMsoil107425,FOAM,relA; GTP pyrophosphokinase EC:2.7.6.5
HMMsoil107426,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil107427,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil107429,FOAM,"pleC; two-component system, cell cycle sensor histidine kinase PleC EC:2.7.13.3"
HMMsoil107430,FOAM,"IVD, ivd; isovaleryl-CoA dehydrogenase EC:1.3.8.4"
HMMsoil107431,FOAM,"fdoI, fdsG; formate dehydrogenase subunit gamma"
HMMsoil107432,FOAM,relA; GTP pyrophosphokinase EC:2.7.6.5
HMMsoil107436,FOAM,"cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3"
HMMsoil107437,FOAM,ATP2C; P-type Ca2+ transporter type 2C EC:7.2.2.10
HMMsoil107439,FOAM,"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta EC:1.2.7.3"
HMMsoil107440,FOAM,ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil107443,FOAM,sir; sulfite reductase (ferredoxin) EC:1.8.7.1
HMMsoil107549,FOAM,"mmuM, BHMT2; homocysteine S-methyltransferase EC:2.1.1.10"
HMMsoil107551,FOAM,"afuC, fbpC; iron(III) transport system ATP-binding protein EC:7.2.2.7"
HMMsoil107552,FOAM,atzF; allophanate hydrolase EC:3.5.1.54
