level,ranking,coverage,precision
L1,calibrated,0.6940677360154444,0.7021050101301466
L1,calibrated,0.6965464642371952,0.7011462788708298
L1,calibrated,0.699025192458946,0.7001602509461625
L1,calibrated,0.7015039206806969,0.6988414364828593
L1,calibrated,0.7039826489024478,0.6978027558655246
L1,calibrated,0.7064613771241985,0.6965352046152289
L1,calibrated,0.7089401053459494,0.695276517061691
L1,calibrated,0.7114188335677003,0.6942276123153205
L1,calibrated,0.7138975617894511,0.6929189062865155
L1,calibrated,0.716376290011202,0.6916857969857271
L1,calibrated,0.7188550182329528,0.6904943470044097
L1,calibrated,0.7213337464547036,0.6892119610110689
L1,calibrated,0.7238124746764545,0.6882676413447923
L1,calibrated,0.7262912028982053,0.6872969513995997
L1,calibrated,0.7287699311199561,0.6862347516106878
L1,calibrated,0.731248659341707,0.6850819725563052
L1,calibrated,0.7337273875634578,0.683936982296573
L1,calibrated,0.7362061157852087,0.6829939460649422
L1,calibrated,0.7386848440069596,0.6817991159294035
L1,calibrated,0.7411635722287103,0.6809016946972377
L1,calibrated,0.7436423004504612,0.6796256530239415
L1,calibrated,0.746121028672212,0.678453921098866
L1,calibrated,0.7485997568939629,0.6773536247572352
L1,calibrated,0.7510784851157137,0.6761971249960333
L1,calibrated,0.7535572133374645,0.675301261979315
L1,calibrated,0.7560359415592154,0.673875350714038
L1,calibrated,0.7585146697809663,0.6727101335428123
L1,calibrated,0.760993398002717,0.6715211876350653
L1,calibrated,0.7634721262244679,0.6703399619142759
L1,calibrated,0.7659508544462188,0.6693841988984659
L1,calibrated,0.7684295826679696,0.6683415526813684
L1,calibrated,0.7709083108897204,0.6673365280568867
L1,calibrated,0.7733870391114712,0.6662146753366822
L1,calibrated,0.7758657673332221,0.6654071821337512
L1,calibrated,0.778344495554973,0.6643904828980004
L1,calibrated,0.7808232237767238,0.6632581423033485
L1,calibrated,0.7833019519984746,0.6623763882549825
L1,calibrated,0.7857806802202255,0.6614092025842458
L1,calibrated,0.7882594084419763,0.6605388080911923
L1,calibrated,0.7907381366637272,0.65940259818549
L1,calibrated,0.7932168648854779,0.658063159159881
L1,calibrated,0.7956955931072288,0.657061554590385
L1,calibrated,0.7981743213289797,0.6561557526351937
L1,calibrated,0.8006530495507305,0.6550471824487244
L1,calibrated,0.8031317777724813,0.6541531887111612
L1,calibrated,0.8056105059942322,0.6532351113872371
L1,calibrated,0.808089234215983,0.6522046895738092
L1,calibrated,0.8105679624377339,0.6512981857743538
L1,calibrated,0.8130466906594848,0.6500747515609885
L1,calibrated,0.8155254188812355,0.6493555834818949
L1,calibrated,0.8180041471029864,0.6482037236677253
L1,calibrated,0.8204828753247372,0.6472040668119099
L1,calibrated,0.8229616035464881,0.6463262764632628
L1,calibrated,0.8254403317682389,0.6452516386105738
L1,calibrated,0.8279190599899897,0.644269798773642
L1,calibrated,0.8303977882117406,0.6431790132315376
L1,calibrated,0.8328765164334915,0.6422950350550866
L1,calibrated,0.8353552446552422,0.6412451139832805
L1,calibrated,0.8378339728769931,0.6402867465081217
L1,calibrated,0.8403127010987439,0.6391638539864424
L1,calibrated,0.8427914293204948,0.6381606855009756
L1,calibrated,0.8452701575422457,0.6370788100944593
L1,calibrated,0.8477488857639964,0.6362000618516124
L1,calibrated,0.8502276139857473,0.6352984049561293
L1,calibrated,0.8527063422074982,0.6341783827598737
L1,calibrated,0.855185070429249,0.6332042027814163
L1,calibrated,0.8576637986509998,0.6322356537446158
L1,calibrated,0.8601425268727507,0.6312449776940342
L1,calibrated,0.8626212550945015,0.6302047357223772
L1,calibrated,0.8650999833162524,0.629390858748657
L1,calibrated,0.8675787115380031,0.6282244993269416
L1,calibrated,0.870057439759754,0.6270373921380633
L1,calibrated,0.8725361679815049,0.6259662924417493
L1,calibrated,0.8750148962032557,0.6250919292893525
L1,calibrated,0.8774936244250066,0.6239780536165358
L1,calibrated,0.8799723526467574,0.6230871319845075
L1,calibrated,0.8824510808685082,0.622120189061445
L1,calibrated,0.8849298090902591,0.6212125292897734
L1,calibrated,0.8874085373120099,0.620256224317138
L1,calibrated,0.8898872655337607,0.6193052468061172
L1,calibrated,0.8923659937555116,0.6184663871157288
L1,calibrated,0.8948447219772624,0.6175789053136237
L1,calibrated,0.8973234501990133,0.6167228877261016
L1,calibrated,0.8998021784207642,0.6156596826742246
L1,calibrated,0.9022809066425149,0.6147608104181526
L1,calibrated,0.9047596348642658,0.6139722346618899
L1,calibrated,0.9072383630860167,0.6130828845396034
L1,calibrated,0.9097170913077675,0.6121459823416909
L1,calibrated,0.9121958195295183,0.6111619157108145
L1,calibrated,0.9146745477512691,0.61015712536154465
L1,calibrated,0.91715327597302,0.6090018450663964
L1,calibrated,0.9196320041947709,0.6080601269923546
L1,calibrated,0.9221107324165216,0.6073819431879862
L1,calibrated,0.9245894606382725,0.6065269507385354
L1,calibrated,0.9270681888600234,0.6055222767822711
L1,calibrated,0.9295469170817742,0.6044973205815235
L1,calibrated,0.932025645303525,0.6036312492008694
L1,calibrated,0.9345043735252759,0.6027952765946594
L1,calibrated,0.9369831017470267,0.6017347951059446
L1,calibrated,0.9394618299687776,0.6008067585052135
L1,calibrated,0.9419405581905284,0.5999089091875206
L1,calibrated,0.9444192864122792,0.5990410094637224
L1,calibrated,0.9468980146340301,0.5979511188300738
L1,calibrated,0.9493767428557809,0.5970175482640022
L1,calibrated,0.9518554710775318,0.5961639582342189
L1,calibrated,0.9543341992992826,0.595339776728853
L1,calibrated,0.9568129275210334,0.5945198654876074
L1,calibrated,0.9592916557427843,0.5934805833685309
L1,calibrated,0.9617703839645351,0.5925953460709241
L1,calibrated,0.964249112186286,0.5917640952122006
L1,calibrated,0.9667278404080368,0.5907645275017874
L1,calibrated,0.9692065686297876,0.5898684372310341
L1,calibrated,0.9716852968515385,0.5888788049743677
L1,calibrated,0.9741640250732894,0.5879431409487926
L1,calibrated,0.9766427532950401,0.5871342460404617
L1,calibrated,0.979121481516791,0.5862320780896279
L1,calibrated,0.9816002097385419,0.5853344664319534
L1,calibrated,0.9840789379602927,0.5843444985347187
L1,calibrated,0.9865576661820435,0.583359505230353
L1,calibrated,0.9890363944037943,0.5824758416271055
L1,calibrated,0.9915151226255452,0.5814523689334391
L1,calibrated,0.9939938508472961,0.5803860448387483
L1,calibrated,0.9964725790690468,0.5795642086632065
L1,calibrated,0.9989513072907977,0.5786987330899721
L1,d1_only,2.3833925209142695e-5,1
L1,d1_only,0.0025025621469599827,1
L1,d1_only,0.004981290368710823,1
L1,d1_only,0.007460018590461663,0.9968051118210862
L1,d1_only,0.009938746812212504,0.9904076738609112
L1,d1_only,0.012417475033963343,0.9884836852207294
L1,d1_only,0.014896203255714184,0.976
L1,d1_only,0.017374931477465022,0.9602194787379973
L1,d1_only,0.019853659699215865,0.9471788715486195
L1,d1_only,0.022332387920966704,0.9327641408751334
L1,d1_only,0.024811116142717544,0.914505283381364
L1,d1_only,0.027289844364468383,0.9013100436681223
L1,d1_only,0.029768572586219226,0.8855084067253803
L1,d1_only,0.032247300807970065,0.8691796008869179
L1,d1_only,0.034726029029720905,0.8579272477693891
L1,d1_only,0.037204757251471744,0.8494554772581678
L1,d1_only,0.039683485473222584,0.8426426426426427
L1,d1_only,0.04216221369497342,0.8349349915206331
L1,d1_only,0.04464094191672426,0.8259476775226908
L1,d1_only,0.04711967013847511,0.821446636317653
L1,d1_only,0.04959839836022595,0.8135511773185968
L1,d1_only,0.05207712658197679,0.8105263157894737
L1,d1_only,0.05455585480372763,0.8086500655307994
L1,d1_only,0.057034583025478466,0.8048474717927288
L1,d1_only,0.059513311247229306,0.8013616339607529
L1,d1_only,0.061992039468980145,0.7985390234525183
L1,d1_only,0.06447076769073098,0.7933456561922366
L1,d1_only,0.06694949591248182,0.7881808472766109
L1,d1_only,0.06942822413423266,0.7837281153450052
L1,d1_only,0.0719069523559835,0.7799138216771627
L1,d1_only,0.07438568057773434,0.7773149631528357
L1,d1_only,0.07686440879948518,0.7724031007751938
L1,d1_only,0.07934313702123602,0.7677981375788525
L1,d1_only,0.08182186524298687,0.762598310515584
L1,d1_only,0.08430059346473771,0.7591178965224766
L1,d1_only,0.08677932168648855,0.7544630595990113
L1,d1_only,0.08925804990823939,0.7514018691588785
L1,d1_only,0.09173677812999023,0.748765913224214
L1,d1_only,0.09421550635174107,0.7460156842904123
L1,d1_only,0.09669423457349191,0.7436529455262509
L1,d1_only,0.09917296279524275,0.7433309300648883
L1,d1_only,0.10165169101699359,0.7409144196951934
L1,d1_only,0.10413041923874443,0.7386129549095903
L1,d1_only,0.10660914746049527,0.7364185110663984
L1,d1_only,0.10908787568224611,0.73344985798558
L1,d1_only,0.11156660390399695,0.7318948942533646
L1,d1_only,0.11404533212574779,0.7278996865203762
L1,d1_only,0.11652406034749863,0.7273471057475966
L1,d1_only,0.11900278856924947,0.7268175445623873
L1,d1_only,0.1214815167910003,0.725328624681185
L1,d1_only,0.12396024501275114,0.7233224379926937
L1,d1_only,0.12643897323450198,0.7210179076343073
L1,d1_only,0.12891770145625284,0.7186171196154557
L1,d1_only,0.13139642967800366,0.7163069109377834
L1,d1_only,0.13387515789975452,0.7160405910628449
L1,d1_only,0.13635388612150534,0.7138612130746373
L1,d1_only,0.1388326143432562,0.7112446351931331
L1,d1_only,0.14131134256500702,0.7107438016528925
L1,d1_only,0.14379007078675787,0.7090999502734958
L1,d1_only,0.1462687990085087,0.7075118135897018
L1,d1_only,0.14874752723025955,0.7064572985098542
L1,d1_only,0.1512262554520104,0.7055949566587865
L1,d1_only,0.15370498367376123,0.7042952395720267
L1,d1_only,0.15618371189551208,0.7039523882191363
L1,d1_only,0.1586624401172629,0.7030193780982424
L1,d1_only,0.16114116833901376,0.7012276290489573
L1,d1_only,0.1636198965607646,0.6996358339402767
L1,d1_only,0.16609862478251544,0.6999569522169609
L1,d1_only,0.16857735300426627,0.6999858617276968
L1,d1_only,0.17105608122601712,0.69862059356277
L1,d1_only,0.17353480944776795,0.6982557341024584
L1,d1_only,0.1760135376695188,0.6969532836831415
L1,d1_only,0.17849226589126962,0.6968887701962879
L1,d1_only,0.18097099411302048,0.6962992229685236
L1,d1_only,0.1834497223347713,0.695855528127842
L1,d1_only,0.18592845055652216,0.6946545314703243
L1,d1_only,0.18840717877827298,0.6939911448450348
L1,d1_only,0.19088590700002384,0.6928455487576477
L1,d1_only,0.19336463522177466,0.6913595464070011
L1,d1_only,0.19584336344352551,0.6899111597906779
L1,d1_only,0.19832209166527637,0.6882586227616873
L1,d1_only,0.2008008198870272,0.6886646884272997
L1,d1_only,0.20327954810877805,0.6882401219369211
L1,d1_only,0.20575827633052887,0.6867832734854628
L1,d1_only,0.20823700455227973,0.6853611079317844
L1,d1_only,0.21071573277403055,0.6846510575726727
L1,d1_only,0.2131944609957814,0.6839575181665735
L1,d1_only,0.21567318921753223,0.6825063542932921
L1,d1_only,0.21815191743928308,0.6806511526275538
L1,d1_only,0.2206306456610339,0.6807821108350437
L1,d1_only,0.22310937388278476,0.6801623758145497
L1,d1_only,0.2255881021045356,0.6793449550977285
L1,d1_only,0.22806683032628644,0.6789633190511025
L1,d1_only,0.23054555854803727,0.6782797477514731
L1,d1_only,0.23302428676978812,0.6780198424874706
L1,d1_only,0.23550301499153894,0.6772593867017508
L1,d1_only,0.2379817432132898,0.6765147721582374
L1,d1_only,0.24046047143504062,0.6762810982257904
L1,d1_only,0.24293919965679148,0.6760521926812518
L1,d1_only,0.24541792787854233,0.675536564047781
L1,d1_only,0.24789665610029316,0.6747428131910393
L1,d1_only,0.250375384322044,0.6743455497382199
L1,d1_only,0.25285411254379486,0.6732962578942407
L1,d1_only,0.2553328407655457,0.6717072715392514
L1,d1_only,0.2578115689872965,0.6711657576037718
L1,d1_only,0.26029029720904734,0.6702682904495926
L1,d1_only,0.2627690254307982,0.6695691609977324
L1,d1_only,0.26524775365254905,0.6687033875460509
L1,d1_only,0.26772648187429987,0.66856583281403
L1,d1_only,0.2702052100960507,0.668607215312693
L1,d1_only,0.2726839383178016,0.6693470850450135
L1,d1_only,0.2751626665395524,0.6685145084452144
L1,d1_only,0.27764139476130323,0.6678684865653705
L1,d1_only,0.28012012298305405,0.6674891517059475
L1,d1_only,0.28259885120480494,0.6665261027241292
L1,d1_only,0.28507757942655576,0.6668338767661567
L1,d1_only,0.2875563076483066,0.6663903854123497
L1,d1_only,0.29003503587005747,0.6662831785684937
L1,d1_only,0.2925137640918083,0.666911105679133
L1,d1_only,0.2949924923135591,0.6663165549002181
L1,d1_only,0.29747122053530994,0.665812034292124
L1,d1_only,0.2999499487570608,0.665792610250298
L1,d1_only,0.30242867697881165,0.6658523130270313
L1,d1_only,0.3049074052005625,0.6651293676229187
L1,d1_only,0.3073861334223133,0.6651159184306428
L1,d1_only,0.3098648616440642,0.6638720098453965
L1,d1_only,0.312343589865815,0.6631056848531095
L1,d1_only,0.31482231808756583,0.6624271330153683
L1,d1_only,0.31730104630931666,0.661909411853076
L1,d1_only,0.31977977453106754,0.6617723783260043
L1,d1_only,0.32225850275281837,0.6622291250647141
L1,d1_only,0.3247372309745692,0.661651376146789
L1,d1_only,0.32721595919632,0.661373734430767
L1,d1_only,0.3296946874180709,0.6606665220848695
L1,d1_only,0.3321734156398217,0.6604003731075554
L1,d1_only,0.33465214386157255,0.6603518267929634
L1,d1_only,0.33713087208332343,0.6593849416755038
L1,d1_only,0.33960960030507426,0.6595550564951926
L1,d1_only,0.3420883285268251,0.659583362363269
L1,d1_only,0.3445670567485759,0.6595420903368611
L1,d1_only,0.3470457849703268,0.6588146418515212
L1,d1_only,0.3495245131920776,0.6580975110808046
L1,d1_only,0.35200324141382844,0.6579321551899249
L1,d1_only,0.35448196963557926,0.6578363477442345
L1,d1_only,0.35696069785733014,0.6577418708686653
L1,d1_only,0.35943942607908097,0.6573834626351037
L1,d1_only,0.3619181543008318,0.6567006914718472
L1,d1_only,0.3643968825225826,0.6566812741186474
L1,d1_only,0.3668756107443335,0.6563372961735854
L1,d1_only,0.36935433896608433,0.6564496354133058
L1,d1_only,0.37183306718783515,0.6557912954297801
L1,d1_only,0.374311795409586,0.6559057624960204
L1,d1_only,0.37679052363133686,0.6556391928648239
L1,d1_only,0.3792692518530877,0.6554389492867467
L1,d1_only,0.3817479800748385,0.6547418367984017
L1,d1_only,0.3842267082965894,0.6549221512313131
L1,d1_only,0.3867054365183402,0.6542989214175655
L1,d1_only,0.38918416474009104,0.6539285933002633
L1,d1_only,0.39166289296184187,0.6537455120793525
L1,d1_only,0.39414162118359275,0.6535647336276229
L1,d1_only,0.3966203494053436,0.6532059371432005
L1,d1_only,0.3990990776270944,0.65249328157659
L1,d1_only,0.4015778058488452,0.6520268265178942
L1,d1_only,0.4040565340705961,0.6513891346664307
L1,d1_only,0.40653526229234693,0.6507005921322624
L1,d1_only,0.40901399051409776,0.6501369384068527
L1,d1_only,0.4114927187358486,0.6498696785403997
L1,d1_only,0.41397144695759946,0.6498359145604238
L1,d1_only,0.4164501751793503,0.6497453213529445
L1,d1_only,0.4189289034011011,0.6497126927234455
L1,d1_only,0.42140763162285194,0.649341100616481
L1,d1_only,0.4238863598446028,0.6485802642676413
L1,d1_only,0.42636508806635365,0.6484431773715691
L1,d1_only,0.4288438162881045,0.6479186350247318
L1,d1_only,0.43132254450985535,0.6474553793446428
L1,d1_only,0.4338012727316062,0.6466128234712378
L1,d1_only,0.436280000953357,0.6462168806337066
L1,d1_only,0.43875872917510783,0.6461513390189582
L1,d1_only,0.4412374573968587,0.6457084211094907
L1,d1_only,0.44371618561860954,0.6454853091260676
L1,d1_only,0.44619491384036036,0.6455317557822766
L1,d1_only,0.4486736420621112,0.6450464807436919
L1,d1_only,0.45115237028386207,0.6451476570341803
L1,d1_only,0.4536310985056129,0.6447748647086639
L1,d1_only,0.4561098267273637,0.6445628886450332
L1,d1_only,0.45858855494911455,0.6442492593940023
L1,d1_only,0.4610672831708654,0.644145774101835
L1,d1_only,0.46354601139261625,0.6439919790220577
L1,d1_only,0.4660247396143671,0.643686390835166
L1,d1_only,0.4685034678361179,0.6434857811466653
L1,d1_only,0.4709821960578688,0.6431354688527908
L1,d1_only,0.4734609242796196,0.6428391643594261
L1,d1_only,0.47593965250137044,0.6428964895588162
L1,d1_only,0.4784183807231213,0.6423055846161511
L1,d1_only,0.48089710894487214,0.6423155077563563
L1,d1_only,0.48337583716662297,0.6420787929589271
L1,d1_only,0.4858545653883738,0.6421878832474859
L1,d1_only,0.4883332936101247,0.6416125725999317
L1,d1_only,0.4908120218318755,0.6407517117467101
L1,d1_only,0.4932907500536263,0.6401893994298691
L1,d1_only,0.49576947827537715,0.6396807845776645
L1,d1_only,0.49824820649712803,0.6392250657737384
L1,d1_only,0.5007269347188789,0.6387738588224094
L1,d1_only,0.5032056629406297,0.6387533746980534
L1,d1_only,0.5056843911623805,0.6385916953386436
L1,d1_only,0.5081631193841314,0.6380094742272876
L1,d1_only,0.5106418476058822,0.6377129521586932
L1,d1_only,0.513120575827633,0.6376050908077477
L1,d1_only,0.5155993040493839,0.6368973327786253
L1,d1_only,0.5180780322711347,0.6368864148686572
L1,d1_only,0.5205567604928856,0.6366008882377181
L1,d1_only,0.5230354887146365,0.6365003417634997
L1,d1_only,0.5255142169363872,0.6364460973286771
L1,d1_only,0.5279929451581381,0.6360312373042026
L1,d1_only,0.530471673379889,0.6359347620973177
L1,d1_only,0.5329504016016398,0.635436697822101
L1,d1_only,0.5354291298233906,0.6355664366792789
L1,d1_only,0.5379078580451414,0.6349417342372281
L1,d1_only,0.5403865862668923,0.634984342610153
L1,d1_only,0.5428653144886432,0.6347631382535014
L1,d1_only,0.5453440427103939,0.6344128316070102
L1,d1_only,0.5478227709321448,0.6340656950184903
L1,d1_only,0.5503014991538957,0.6337649963185933
L1,d1_only,0.5527802273756465,0.6331220626913293
L1,d1_only,0.5552589555973974,0.6327853371678757
L1,d1_only,0.5577376838191481,0.6326225374983975
L1,d1_only,0.560216412040899,0.632333546054031
L1,d1_only,0.5626951402626499,0.6316235333982804
L1,d1_only,0.5651738684844007,0.6315101421161389
L1,d1_only,0.5676525967061515,0.6313557542931519
L1,d1_only,0.5701313249279024,0.6314117302788345
L1,d1_only,0.5726100531496532,0.6311758584807492
L1,d1_only,0.5750887813714041,0.6309005760702888
L1,d1_only,0.577567509593155,0.6306689225436388
L1,d1_only,0.5800462378149057,0.6304392488803057
L1,d1_only,0.5825249660366566,0.6304570189435784
L1,d1_only,0.5850036942584074,0.629822774495824
L1,d1_only,0.5874824224801583,0.6293155908961824
L1,d1_only,0.5899611507019091,0.6288934674584898
L1,d1_only,0.5924398789236599,0.6285955666411875
L1,d1_only,0.5949186071454108,0.6281799607387525
L1,d1_only,0.5973973353671617,0.6280470775982445
L1,d1_only,0.5998760635889124,0.6280344868687672
L1,d1_only,0.6023547918106633,0.6277450243342698
L1,d1_only,0.6048335200324141,0.6276549631556133
L1,d1_only,0.607312248254165,0.6273694125034339
L1,d1_only,0.6097909764759158,0.6273597811217511
L1,d1_only,0.6122697046976666,0.6269609560512281
L1,d1_only,0.6147484329194175,0.6267979684410498
L1,d1_only,0.6172271611411684,0.6262501448044175
L1,d1_only,0.6197058893629191,0.62605284412138
L1,d1_only,0.62218461758467,0.6257421949818043
L1,d1_only,0.6246633458064209,0.6254721660498302
L1,d1_only,0.6271420740281717,0.6250142515106601
L1,d1_only,0.6296208022499226,0.6246356512851573
L1,d1_only,0.6320995304716733,0.6244108442366426
L1,d1_only,0.6345782586934242,0.6243380281690141
L1,d1_only,0.6370569869151751,0.6243031912903588
L1,d1_only,0.6395357151369259,0.6238959490180003
L1,d1_only,0.6420144433586767,0.6235289750157775
L1,d1_only,0.6444931715804276,0.6236455752376021
L1,d1_only,0.6469718998021784,0.6235034076257138
L1,d1_only,0.6494506280239293,0.6228118463062865
L1,d1_only,0.65192935624568,0.6224911344276679
L1,d1_only,0.6544080844674309,0.6224642167753214
L1,d1_only,0.6568868126891818,0.6224012191139654
L1,d1_only,0.6593655409109326,0.6224832821254292
L1,d1_only,0.6618442691326835,0.6221686052792682
L1,d1_only,0.6643229973544343,0.6219997847379184
L1,d1_only,0.6668017255761851,0.6219394502627158
L1,d1_only,0.669280453797936,0.6217371176240163
L1,d1_only,0.6717591820196869,0.6213588788362604
L1,d1_only,0.6742379102414376,0.6211601682632826
L1,d1_only,0.6767166384631885,0.6207163737540943
L1,d1_only,0.6791953666849393,0.6204863669859986
L1,d1_only,0.6816740949066902,0.6202580329359113
L1,d1_only,0.6841528231284411,0.6201010276955234
L1,d1_only,0.6866315513501918,0.6197368877781249
L1,d1_only,0.6891102795719427,0.6196520596271573
L1,d1_only,0.6915890077936936,0.6189819760829859
L1,d1_only,0.6940677360154444,0.6187974314068885
L1,d1_only,0.6965464642371952,0.6185457656116339
L1,d1_only,0.699025192458946,0.6183299805653107
L1,d1_only,0.7015039206806969,0.6180477695104135
L1,d1_only,0.7039826489024478,0.617632122422724
L1,d1_only,0.7064613771241985,0.6174555514321379
L1,d1_only,0.7089401053459494,0.6173474533535048
L1,d1_only,0.7114188335677003,0.6172401085463499
L1,d1_only,0.7138975617894511,0.6169999666143625
L1,d1_only,0.716376290011202,0.616694946268756
L1,d1_only,0.7188550182329528,0.6163920294419947
L1,d1_only,0.7213337464547036,0.616223360317198
L1,d1_only,0.7238124746764545,0.6160229181072805
L1,d1_only,0.7262912028982053,0.6157582121878384
L1,d1_only,0.7287699311199561,0.615658828531249
L1,d1_only,0.731248659341707,0.615853459795965
L1,d1_only,0.7337273875634578,0.6154945590384928
L1,d1_only,0.7362061157852087,0.6152999449642268
L1,d1_only,0.7386848440069596,0.6151389023327848
L1,d1_only,0.7411635722287103,0.6148824645464193
L1,d1_only,0.7436423004504612,0.6144354347617064
L1,d1_only,0.746121028672212,0.6142149816323271
L1,d1_only,0.7485997568939629,0.6141870164602502
L1,d1_only,0.7510784851157137,0.6142227017421381
L1,d1_only,0.7535572133374645,0.6137837239459785
L1,d1_only,0.7560359415592154,0.613788972604899
L1,d1_only,0.7585146697809663,0.6134799685781618
L1,d1_only,0.760993398002717,0.6130476995834507
L1,d1_only,0.7634721262244679,0.612711890862548
L1,d1_only,0.7659508544462188,0.6123160220306811
L1,d1_only,0.7684295826679696,0.6118916907043827
L1,d1_only,0.7709083108897204,0.6116246715102798
L1,d1_only,0.7733870391114712,0.6112977287435668
L1,d1_only,0.7758657673332221,0.6112800663533315
L1,d1_only,0.778344495554973,0.6108031968643782
L1,d1_only,0.7808232237767238,0.6108787888037606
L1,d1_only,0.7833019519984746,0.6104670622242507
L1,d1_only,0.7857806802202255,0.6102702538748521
L1,d1_only,0.7882594084419763,0.6100444471321017
L1,d1_only,0.7907381366637272,0.6097296319739579
L1,d1_only,0.7932168648854779,0.6091764069589255
L1,d1_only,0.7956955931072288,0.6092257001647446
L1,d1_only,0.7981743213289797,0.6089760816984682
L1,d1_only,0.8006530495507305,0.6087577769178103
L1,d1_only,0.8031317777724813,0.6084517909606196
L1,d1_only,0.8056105059942322,0.6080885180911807
L1,d1_only,0.808089234215983,0.6075210145996166
L1,d1_only,0.8105679624377339,0.6071922138257521
L1,d1_only,0.8130466906594848,0.6070119895640957
L1,d1_only,0.8155254188812355,0.6067451851418886
L1,d1_only,0.8180041471029864,0.6063925876285656
L1,d1_only,0.8204828753247372,0.6061292665214234
L1,d1_only,0.8229616035464881,0.6057227258246691
L1,d1_only,0.8254403317682389,0.6056073686945976
L1,d1_only,0.8279190599899897,0.6054351268100296
L1,d1_only,0.8303977882117406,0.6050917023047558
L1,d1_only,0.8328765164334915,0.6045786235512949
L1,d1_only,0.8353552446552422,0.6044109675026391
L1,d1_only,0.8378339728769931,0.6041020681022957
L1,d1_only,0.8403127010987439,0.6037666279036787
L1,d1_only,0.8427914293204948,0.6035462797997794
L1,d1_only,0.8452701575422457,0.6033554208374454
L1,d1_only,0.8477488857639964,0.6029969917624898
L1,d1_only,0.8502276139857473,0.602752782216242
L1,d1_only,0.8527063422074982,0.6024820415350645
L1,d1_only,0.855185070429249,0.6021850004180486
L1,d1_only,0.8576637986509998,0.601834097540642
L1,d1_only,0.8601425268727507,0.6016237634736347
L1,d1_only,0.8626212550945015,0.6012212306247064
L1,d1_only,0.8650999833162524,0.6009312064357936
L1,d1_only,0.8675787115380031,0.6007801983461993
L1,d1_only,0.870057439759754,0.600575263662512
L1,d1_only,0.8725361679815049,0.6003441776612308
L1,d1_only,0.8750148962032557,0.6001416392013728
L1,d1_only,0.8774936244250066,0.5999674063611918
L1,d1_only,0.8799723526467574,0.5996587308036077
L1,d1_only,0.8824510808685082,0.5992707629979743
L1,d1_only,0.8849298090902591,0.5989657679980608
L1,d1_only,0.8874085373120099,0.5984207557811618
L1,d1_only,0.8898872655337607,0.5983073091035702
L1,d1_only,0.8923659937555116,0.5980342405384471
L1,d1_only,0.8948447219772624,0.5974963377280597
L1,d1_only,0.8973234501990133,0.597253579112327
L1,d1_only,0.8998021784207642,0.5966943024395412
L1,d1_only,0.9022809066425149,0.5964022505745304
L1,d1_only,0.9047596348642658,0.5961117989515555
L1,d1_only,0.9072383630860167,0.5956653093392881
L1,d1_only,0.9097170913077675,0.595037857947549
L1,d1_only,0.9121958195295183,0.5947796096464871
L1,d1_only,0.9146745477512691,0.5942621882898611
L1,d1_only,0.91715327597302,0.5940853927912476
L1,d1_only,0.9196320041947709,0.5938317999222495
L1,d1_only,0.9221107324165216,0.5935020290004911
L1,d1_only,0.9245894606382725,0.5927873585440673
L1,d1_only,0.9270681888600234,0.5924878525336145
L1,d1_only,0.9295469170817742,0.5920617420066152
L1,d1_only,0.932025645303525,0.5917657588543664
L1,d1_only,0.9345043735252759,0.5912418067280472
L1,d1_only,0.9369831017470267,0.5907206267646834
L1,d1_only,0.9394618299687776,0.590354415607479
L1,d1_only,0.9419405581905284,0.5899142228182486
L1,d1_only,0.9444192864122792,0.589602523659306
L1,d1_only,0.9468980146340301,0.5891666037403408
L1,d1_only,0.9493767428557809,0.5887329601084528
L1,d1_only,0.9518554710775318,0.5886521271001828
L1,d1_only,0.9543341992992826,0.5881970979745761
L1,d1_only,0.9568129275210334,0.5876447876447877
L1,d1_only,0.9592916557427843,0.5873686302765286
L1,d1_only,0.9617703839645351,0.5868460833147473
L1,d1_only,0.964249112186286,0.5863262229033295
L1,d1_only,0.9667278404080368,0.5857843741525111
L1,d1_only,0.9692065686297876,0.5854174351407845
L1,d1_only,0.9716852968515385,0.584954254458044
L1,d1_only,0.9741640250732894,0.5842977026398846
L1,d1_only,0.9766427532950401,0.5837665031603094
L1,d1_only,0.979121481516791,0.5831649667729607
L1,d1_only,0.9816002097385419,0.5826150297438388
L1,d1_only,0.9840789379602927,0.5820436435854586
L1,d1_only,0.9865576661820435,0.581450969970768
L1,d1_only,0.9890363944037943,0.5810058558450009
L1,d1_only,0.9915151226255452,0.5803947020504315
L1,d1_only,0.9939938508472961,0.5799304639731447
L1,d1_only,0.9964725790690468,0.5793250257121673
L1,d1_only,0.9989513072907977,0.5786987330899721
category,calibrated,2.3833925209142695e-5,1
category,calibrated,0.0025025621469599827,1
category,calibrated,0.004981290368710823,1
category,calibrated,0.007460018590461663,1
category,calibrated,0.009938746812212504,1
category,calibrated,0.012417475033963343,1
category,calibrated,0.014896203255714184,1
category,calibrated,0.017374931477465022,1
category,calibrated,0.019853659699215865,1
category,calibrated,0.022332387920966704,1
category,calibrated,0.024811116142717544,1
category,calibrated,0.027289844364468383,1
category,calibrated,0.029768572586219226,0.9991993594875901
category,calibrated,0.032247300807970065,0.9992609016999261
category,calibrated,0.034726029029720905,0.9993136582017845
category,calibrated,0.037204757251471744,0.9993593850096092
category,calibrated,0.039683485473222584,0.9993993993993994
category,calibrated,0.04216221369497342,0.9994347088750707
